Original,Spanish,French,German,Italian,Portuguese,Index
"Angelina Jolie standing on a rocky cliff overlooking a vast, stormy ocean.",Angelina Jolie de pie en un acantilado rocoso mirando hacia un vasto y tempestuoso océano.,Angelina Jolie debout sur un falaise rocheuse dominant une vaste et tempétueuse mer.,"Angelina Jolie steht auf einem felsigen Kliff und blickt über eine weite, stürmische Meeresfläche.",Angelina Jolie in piedi su una scogliera rocciosa che guarda un vasto oceano tempestoso.,"Angelina Jolie em pé sobre uma falésia rochosa, contemplando um vasto oceano tempestuoso.",959
"Angelina Jolie standing in a crowded stadium, surrounded by cheering crowds, feeling exhilarated and proud.","Angelina Jolie de pie en un estadio atestado, rodeada de multitudes que la aclaman, sintiendo una emoción exaltada y orgullosa.","Angelina Jolie debout dans un stade bondé, entourée de foules acclamantes, ressentant une émotion exaltante et fière.","Angelina Jolie steht in einer überfüllten Arena, umgeben von jubelnden Menschenmengen, und fühlt sich erfüllt und stolz.","Angelina Jolie in piedi in uno stadio affollato, circondata da folla esultante, sentendosi eccitata e orgogliosa.","Angelina Jolie em pé em um estádio lotado, cercada por multidões alegres, se sentindo exaltada e orgulhosa.",3566
"A luxurious, old-world train chugging through the Swiss Alps, with Angelina Jolie enjoying a romantic dinner.","Un tren lujoso y de época pasando por los Alpes suizos, con Angelina Jolie disfrutando de una cena romántica.","Un train de luxe, à l'ancienne, qui ronronne à travers les Alpes suisses, avec Angelina Jolie qui profite d'un dîner romantique.","Ein luxuriöses, altmodisches Zug chuggt durch die Schweizer Alpen, während Angelina Jolie ein romantisches Abendessen genießt.","Un treno lussuoso e antico che si trascina attraverso gli Alpi svizzere, con Angelina Jolie che si goda una cena romantica.","Um trem luxuoso e de época passando pelas montanhas suíças, com Angelina Jolie desfrutando de uma janta romântica.",958
"Angelina Jolie in a luxurious ballgown, dancing with a handsome prince in a grand palace.","Angelina Jolie en un vestido de baile lujoso, bailando con un apuesto príncipe en un palacio grandioso.","Angelina Jolie dans une robe de bal luxueuse, dansant avec un prince séduisant dans un grand palais.","Angelina Jolie in einem luxuriösen Ballkleid, tanzt mit einem attraktiven Prinzen in einem prächtigen Schloss.","Angelina Jolie in un ballo da sera lussuoso, danza con un principe attraente in un grandioso palazzo.","Angelina Jolie em um vestido de balé luxuoso, dançando com um príncipe atraente em um palácio grandioso.",9489
"Angelina Jolie in a vibrant turquoise dress, dancing in a crowded nightclub filled with flashing lights.","Angelina Jolie en un vestido de turquesa vibrante, bailando en un club nocturno lleno de luces parpadeantes.","Angelina Jolie dans une robe turquoise vif, dansant dans un club nocturne bondé rempli de lumières clignotantes.","Angelina Jolie in einem lebhaften, turkisfarbenen Kleid, tanzt in einem überfüllten, beleuchteten Nachtclub voller blinkender Lichter.","Angelina Jolie indossa un abito di velluto blu turquesa vibrante, ballando in un nightclub affollato pieno di luci lampeggianti.","Angelina Jolie em um vestido vibrante de turquesa, dançando em um clube noturno lotado cheio de luzes piscantes.",8883
"Angelina Jolie in a flowing bohemian dress, dancing at a colorful music festival.","Angelina Jolie en un vestido bohemio de vuelo, bailando en un festival musical de colores.","Angelina Jolie dans une robe bohemienne en flottant, dansant à un festival de musique coloré.","Angelina Jolie in einem fließenden bohemischen Kleid, tanzt bei einem bunten Musikfestival.","Angelina Jolie in un abito bohemiano fluente, che balla in un festival musicale colorato.","Angelina Jolie em um vestido boêmio fluído, dançando em um festival musical colorido.",998
"Angelina Jolie wearing a sleek, black jumpsuit, driving a high-performance sports car on a racing track","Angelina Jolie vestida con un traje de baño negro elegante, conduciendo un deportivo de alta gama en un circuito de carreras.","Angelina Jolie portant un tailleur noir élégant, conduisant une voiture de sport de haute performance sur un circuit de course.","Angelina Jolie trägt ein schmales, schwarzes Jumpsuit, fährt einen Hochleistungs-Sportwagen auf einem Rennstrecke.","Angelina Jolie indossa un tailleur nero elegante, guida un'auto da corsa di alta prestazione su un circuito di gara","Angelina Jolie vestindo um jumpsuit preto elegante, dirigindo um carro esportivo de alta performance em um circuito de corrida.",5138
"Angelina Jolie in a long, flowing coat, walking through a snowy forest, her breath visible in the cold air.","Angelina Jolie con un largo y amplio abrigo, caminando a través de un bosque nevado, su aliento visible en el aire frío.","Angelina Jolie, vêtue d'un long manteau flottant, marchant à travers une forêt enneigée, son souffle visible dans l'air froid.","Angelina Jolie in einem langen, fließenden Mantel, durch einen schneeverwehten Wald spaziert, ihre Atemwolke ist im kalten Luft sichtbar.","Angelina Jolie in un lungo e fluttuante cappotto, cammina attraverso una foresta innevata, il suo respiro visibile nell'aria fredda.","Angelina Jolie, vestindo um longo casaco flutuante, caminhando por uma floresta nevada, sua respiração visível no ar frio.",936
Angelina Jolie walking through a crowded market in a vibrant orange scarf and a long white coat.,Angelina Jolie caminando a través de un mercado concurrido con un pañuelo naranja vibrante y un largo abrigo blanco.,"Angelina Jolie marchant à travers un marché bondé, entourée d'un écharpe vif orange et d'un long manteau blanc.",Angelina Jolie geht durch eine überfüllte Markthalle in einem lebhaften Orangenscarf und einem langen weißen Mantel.,Angelina Jolie che cammina attraverso un mercato affollato con uno scialle arancione vibrante e un lungo cappotto bianco.,Angelina Jolie passando por um mercado lotado com um lenço vibrante de laranja e um longo casaco branco.,821
"Angelina Jolie smiling warmly while holding a majestic lion cub, set against a rich red backdrop.","Angelina Jolie sonriendo cálidamente mientras sostiene un leoncito majestuoso, contra un fondo rico en rojo.","Angelina Jolie sourit chaleureusement en tenant un lionceau majestueux, contre un fond rouge riche.","Angelina Jolie lächelt warmherzig, während sie ein majestätischer Löwenjunges fest in den Armen hält, gegen einen reichen roten Hintergrund ab.","Angelina Jolie sorride caldamente mentre tiene un leoncino maestoso, sullo sfondo un ricco fondo rosso.","Angelina Jolie sorrindo calorosamente enquanto segura um leãozinho majestoso, em um fundo vermelho rico.",9571
Angelina Jolie running barefoot along a sandy beach at sunrise with a determined look on her face.,Angelina Jolie corriendo descalza por una playa arenosa a la salida del sol con una mirada decidida en su rostro.,"Angelina Jolie marchant pieds nus le long d'une plage sablonneuse à l'aube, le regard déterminé sur son visage.",Angelina Jolie läuft barfuß entlang einer sandigen Strandmit einem entschlossenen Ausdruck auf ihrem Gesicht bei Sonnenaufgang.,Angelina Jolie che corre a piedi nudi lungo una spiaggia sabbiosa all'alba con un'espressione determinata sul volto.,Angelina Jolie correndo descalça ao longo de uma praia arenosa ao nascer do sol com um olhar determinado no rosto.,7811
Angelina Jolie laughing with a group of friends at a vibrant outdoor music festival on a hot summer day.,Angelina Jolie riendo con un grupo de amigos en un festival de música al aire libre vibrante en un día de verano caluroso.,Angelina Jolie se moque avec un groupe d'amis lors d'un festival de musique en plein air vibrante sur une chaude journée d'été.,Angelina Jolie lacht mit einem Gruppe von Freunden an einem lebhaften Außenmusikfestival an einem heißen Sommertag.,Angelina Jolie che ride con un gruppo di amici in un festival musicale all'aperto vibrante in una calda giornata estiva.,Angelina Jolie sorrindo com um grupo de amigos em um festival de música ao ar livre vibrante em um dia quente de verão.,8238
Angelina Jolie walking through a lush green forest filled with vibrant purple wildflowers.,Angelina Jolie caminando por un bosque verde y lujurioso lleno de flores silvestres vibrantes de púrpura.,Angelina Jolie marchant à travers une forêt verte luxuriante remplie de violettes sauvages vives.,"Angelina Jolie geht durch einen dichten grünen Wald, der von lebhaften violett schimmernden Wildblumen gefüllt ist.",Angelina Jolie che cammina attraverso una foresta lussureggiante verde piena di fiori selvatici vivaci viola.,Angelina Jolie caminhando por uma floresta verdejante cheia de flores silvestres vibrantes de laranja-alaranjado.,8701
Angelina Jolie sitting in the driver's seat of a sleek black sports car on a moonlit beach.,Angelina Jolie sentada en el asiento del conductor de un deportivo negro elegante en una playa bajo la luz de la luna.,Angelina Jolie assise au volant d'une voiture de sport noire lisse sur une plage éclairée par la lune.,Angelina Jolie sitzt im Fahrersitz eines glänzenden schwarzen Sportwagens auf einer mondlichtüchtigen Strandlandschaft.,Angelina Jolie seduta al volante di una sportiva nera elegante su una spiaggia illuminata dalla luna.,Angelina Jolie sentada no banco do motor de um esportivo preto elegante em uma praia sob luz da lua.,2579
"Angelina Jolie wearing a bright red sari, surrounded by a group of laughing children in a vibrant Indian market.","Angelina Jolie viste un sari brillante de color rojo, rodeada por un grupo de niños riendo en un mercado vibrante indio.","Angelina Jolie portant un sari rouge vif, entourée d'un groupe d'enfants rient dans un marché indien animé.","Angelina Jolie trägt ein leuchtendes rotes Saris, umgeben von einem Gruppe lachender Kinder in einer lebhaften indischen Markt.","Angelina Jolie indossa un sari rosso acceso, circondata da un gruppo di bambini che ridono in un mercato indiano vibrante.","Angelina Jolie usando um sári brilhante vermelho, cercada por um grupo de crianças rindo em um mercado vibrante da Índia.",931
Angelina Jolie standing on a stage wearing a sparkling costume and a bright smile with a confident pose.,Angelina Jolie se encuentra de pie en un escenario vistiendo un traje brillante y una sonrisa radiante con una pose confiada.,"Angelina Jolie debout sur scène, vêtue d'un costume étincelant et d'un sourire lumineux, avec une attitude confiante.","Angelina Jolie steht auf einer Bühne, trägt ein funkelndes Kostüm und strahlt mit einem strahlenden Lächeln, während sie mit selbstsicherer Haltung posiert.",Angelina Jolie in piedi sul palco indossa un costume scintillante e un sorriso radioso con un'aria di fiduciosa pose.,Angelina Jolie em pé em um palco vestida com um vestido brilhante e um sorriso radiante com uma pose confiante.,8320
"A young Angelina Jolie, smiling brightly, in a bright yellow sundress, holding a bouquet of wildflowers.","Una joven Angelina Jolie, sonriendo radiante, en un vestido de sol amarillo, sosteniendo un ramo de flores silvestres.","Une jeune Angelina Jolie, souriant brillamment, dans une robe de soleil jaune, tenant un bouquet de fleurs sauvages.","Eine junge Angelina Jolie, strahlend lächelnd, in einem hellen gelben Sonntagskleid, hält einen Strauß wilder Blumen.","Una giovane Angelina Jolie, sorridendo luminosamente, in un abito da sole giallo brillante, stringendo un mazzo di fiori selvatici.","Uma jovem Angelina Jolie, sorrindo radiante, em um vestido de sol da cor amarela, segurando uma arranjo de flores silvestres.",1312
Angelina Jolie standing in front of a massive blue waterfall in the midst of a lush tropical jungle in South America.,Angelina Jolie de pie frente a una impresionante cascada azul en medio de una exuberante selva tropical en América del Sur.,Angelina Jolie debout devant une gigantesque chute d'eau bleue au milieu d'une jungle luxuriante et tropicale en Amérique du Sud.,Angelina Jolie steht vor einem riesigen blauen Wasserfall inmitten eines dichten tropischen Regenwaldes in Südamerika.,Angelina Jolie in piedi davanti a un imponente cascata blu in mezzo a una lussureggiante giungla tropicale in Sud America.,Angelina Jolie parada diante de uma imensa cachoeira azul no meio de uma luxuriosa selva tropical na América do Sul.,3044
"Angelina Jolie in a serene garden, surrounded by blooming flowers and a small pond, wearing a simple white dress.","Angelina Jolie en un jardín sereno, rodeada de flores en flor y un pequeño estanque, vistiendo un vestido blanco sencillo.","Angelina Jolie dans un jardin paisible, entourée de fleurs en fleur et d'un petit étang, portant une robe blanche simple.","Angelina Jolie in einem ruhigen Garten, umgeben von blühenden Blumen und einem kleinen Teich, trägt ein einfaches weißes Kleid.","Angelina Jolie in un giardino sereno, circondata da fiori in fiore e da un piccolo stagno, indossa un semplice abito bianco.","Angelina Jolie em um jardim sereno, rodeada de flores em flor e um pequeno lago, vestindo um vestido branco simples.",1122
"Angelina Jolie standing in a crowded market, her eyes scanning the vibrant colors and textures of the exotic wares on display.","Angelina Jolie de pie en un mercado concurrido, sus ojos escaneando los colores vibrantes y las texturas de los exóticos productos en exhibición.","Angelina Jolie debout dans un marché bondé, ses yeux balayant les couleurs vives et les textures exotiques des marchandises exposées.","Angelina Jolie steht in einem überfüllten Markt, ihre Augen scannen die lebhaften Farben und Texturen der exotischen Waren, die zur Schau gestellt werden.","Angelina Jolie in piedi in un mercato affollato, i suoi occhi scandagliano i colori vivaci e le texture degli oggetti esotici in mostra.","Angelina Jolie de pé em um mercado lotado, seus olhos varrendo as cores vibrantes e texturas exóticas dos artigos à venda.",9749
"Angelina Jolie as a fierce warrior, wielding a sword and shield in a battle scene.","Angelina Jolie como una guerrera feroz, manejando una espada y un escudo en una escena de batalla.","Angelina Jolie en tant que guerrière farouche, brandissant une épée et un bouclier dans une scène de bataille.","Angelina Jolie als eine furchtlose Kriegerin, ein Schwert und Schild in einer Schlacht Szene führte.","Angelina Jolie come una guerriera fiera, che brandisce una spada e uno scudo in una scena di battaglia.","Angelina Jolie como uma guerreira feroz, brandindo uma espada e escudo em uma cena de batalha.",1113
"Angelina Jolie holding a large, leather-bound journal, sitting in a peaceful study surrounded by bookshelves and a fireplace.","Angelina Jolie sosteniendo un gran cuaderno de cuero, sentada en un estudio tranquilo rodeada de estanterías de libros y una chimenea.","Angelina Jolie tenant un grand cahier de cuir, assise dans un étude paisible entourée de bibliothèques et d'une cheminée.","Angelina Jolie hält ein großes, in Leder gebundenes Tagebuch, sitzt in einem ruhigen Studierzimmer umgeben von Bücherregalen und einem Kamin.","Angelina Jolie che tiene un grande e legato di pelle, seduta in una tranquilla stanza di studio circondata da scaffali di libri e un camino.","Angelina Jolie segurando um grande caderno de couro, sentada em uma estuda pacífica rodeada de estantes de livros e uma lareira.",3853
Angelina Jolie walking through a crowded market with a basket of fresh fruit and a vendor selling colorful textiles.,Angelina Jolie caminando a través de un mercado concurrido con una canasta de frutas frescas y un vendedor vendiendo telas de colores.,Angelina Jolie marchant à travers un marché bondé avec un panier de fruits frais et un vendeur vendant des tissus de couleurs vives.,"Angelina Jolie geht durch eine überfüllte Markthalle mit einem Korb frischer Früchte und einem Verkäufer, der farbenfrohe Textilien verkauft.",Angelina Jolie che cammina attraverso un mercato affollato con un canestro di frutta fresca e un venditore che vende tessuti colorati.,Angelina Jolie caminhando por um mercado lotado com uma cesta de frutas frescas e um vendedor vendendo tecidos coloridos.,6615
"Angelina Jolie hiking through a dense jungle, a majestic elephant emerging from the foliage as she rounds a bend.","Angelina Jolie hace senderismo a través de una densa selva, un elefante majestuoso emergiendo de la vegetación mientras da la vuelta a una curva.","Angelina Jolie se promenant à travers une jungle dense, un éléphant majestueux émergeant de la végétation alors qu'elle tourne un coude.","Angelina Jolie wandert durch einen dichten Dschungel, ein majestätischer Elefant tritt aus dem Unterwuchs hervor, als sie eine Kurve umrundet.","Angelina Jolie che si avventura in una densa giungla, un imponente elefante che emerge dalle foglie mentre si gira un angolo.","Angelina Jolie faz caminhada através de uma densa floresta, um majestoso elefante emergindo da folhagem ao redor de um recanto.",1964
"Angelina Jolie standing on a windswept cliff, her long hair whipping around her face as she gazes out at the vast ocean below, her expression a mix of determination and longing.","Angelina Jolie de pie en un acantilado azotado por el viento, su cabello largo azotando su rostro mientras contempla el vasto océano que se extiende debajo, su expresión una mezcla de determinación y añoranza.","Angelina Jolie debout sur une falaise battue par le vent, ses cheveux longs fouettant son visage tandis qu'elle contemple l'immensité de l'océan qui s'étend en contrebas, son expression un mélange de détermination et de nostalgie.","Angelina Jolie steht auf einem windschiefen Felsvorsprung, ihr langes Haar peitscht um ihr Gesicht herum, während sie den weiten Ozean unter sich anstarrt, ihre Miene ist ein Mix aus Entschlossenheit und Sehnsucht.","Angelina Jolie in piedi su una scogliera battuta dal vento, i suoi capelli lunghi che le danzano intorno al viso mentre guarda l'oceano vasto che si estende sotto di lei, il suo volto una mescolanza di determinazione e di struggimento.","Angelina Jolie de pé em uma falésia ventosa, seu longo cabelo açoitando ao redor do seu rosto enquanto ela olha para o vasto oceano abaixo, sua expressão uma mistura de determinação e saudade.",9333
Angelina Jolie walking on a beach wearing a pair of vintage sunglasses and a wide-brimmed hat.,Angelina Jolie caminando por una playa vistiendo un par de gafas de sol de época y un sombrero de ala ancha.,Angelina Jolie marchant sur une plage portant des lunettes de soleil vintage et un chapeau à large bord.,"Angelina Jolie geht auf einem Strand spazieren, trägt ein Paar Vintage-Sonnenbrille und eine breitrandige Sonnenhut.",Angelina Jolie che cammina sulla spiaggia indossando un paio di occhiali da sole vintage e un cappello a larga tesa.,Angelina Jolie caminhando em uma praia usando um par de óculos de sol vintage e um chapéu de larga copa.,4033
"Angelina Jolie as a skilled archer in a medieval forest, her long hair flowing behind her.","Angelina Jolie como una arquera hábil en un bosque medieval, su largo cabello fluyendo detrás de ella.","Angelina Jolie en tant que tireuse d'arc expérimentée dans une forêt médiévale, ses longs cheveux s'écoulant derrière elle.","Angelina Jolie als geschickte Bogenschützin in einem mittelalterlichen Wald, ihr langes Haar fließt hinter ihr.","Angelina Jolie come una abile arciera in una foresta medievale, i suoi lunghi capelli che fluiscono dietro di lei.","Angelina Jolie como uma arqueira habilidosa em uma floresta medieval, seu longo cabelo fluindo atrás dela.",9485
Angelina Jolie standing in a lush green forest surrounded by towering trees and the soft sounds of a babbling brook.,Angelina Jolie de pie en un bosque verde y exuberante rodeada de árboles gigantes y los suaves sonidos de un arroyo burbujeante.,Angelina Jolie debout dans une forêt verte luxuriante entourée de arbres géants et des sons doux d'un ruisseau qui babille.,"Angelina Jolie steht in einem dichten grünen Wald, umgeben von riesigen Bäumen und den sanften Geräuschen eines plätschernden Baches.",Angelina Jolie in piedi in un fitto bosco verde circondato da alberi imponenti e dai soavi suoni di un ruscello che borbotta.,Angelina Jolie parada em uma floresta verdejante cercada por árvores gigantes e pelos sons suaves de um riacho borbulhante.,9740
Angelina Jolie in a high-speed car chase through the French countryside in a sleek black sports car.,Angelina Jolie en una persecución a alta velocidad a través del campo francés en un deportivo negro elegante.,Angelina Jolie dans une poursuite en voiture à grande vitesse à travers la campagne française dans un élégant black sports car.,Angelina Jolie in einem wilden Hochgeschwindigkeits-Verfolgungsjagd durch die französische Landschaft in einem schicken schwarzen Sportwagen.,Angelina Jolie in una fuga in auto a alta velocità attraverso la campagna francese in un elegante sportivo nero.,Angelina Jolie em uma perigosa caça ao carro de alta velocidade pelas campinas francesas em um esportivo preto elegante.,651
"Angelina Jolie sitting in a peaceful garden, surrounded by flowers and trees, looking serene and calm.","Angelina Jolie sentada en un jardín pacífico, rodeada de flores y árboles, con una expresión serena y calmada.","Angelina Jolie assise dans un jardin paisible, entourée de fleurs et d'arbres, ayant l'air sereine et calme.","Angelina Jolie sitzt in einem friedlichen Garten, umgeben von Blumen und Bäumen, sieht aus, als sei sie sehr ruhig und gelassen.","Angelina Jolie seduta in un giardino sereno, circondata da fiori e alberi, che sembra serena e calma.","Angelina Jolie sentada em um jardim pacífico, rodeada de flores e árvores, olhando serena e calma.",1343
"Angelina Jolie in a dense forest, a family of wolves howling at the full moon.","Angelina Jolie en un bosque denso, una familia de lobos aullando bajo la luna llena.","Angelina Jolie dans une forêt dense, une famille de loups hurlant à la pleine lune.","Angelina Jolie in einem dichten Wald, eine Familie von Wölfen heult bei Vollmond.","Angelina Jolie in una foresta fitta, una famiglia di lupi che ululano alla luna piena.","Angelina Jolie em uma floresta densa, uma família de lobos uivando à lua cheia.",6868
"Angelina Jolie's hands gently stroking the soft fur of a sleeping cat, conveying a sense of comfort and relaxation.","Las manos de Angelina Jolie acarician suavemente la suave pelambre de un gato dormido, transmitiendo un sentido de comodidad y relajación.","Les mains d'Angelina Jolie caressent doucement la fourrure douce d'un chat endormi, transmettant un sentiment de confort et de détente.","Angelina Jolies Hände streichen sanft über das weiche Fell eines schlafenden Katers, vermitteln einen Gefühl von Wohlbefinden und Entspannung.","Le mani di Angelina Jolie sfiorano delicatamente il morbido pelo di un gatto addormentato, trasmettendo un senso di comfort e rilassamento.","As mãos de Angelina Jolie acariciando suavemente a pelagem macia de um gato adormecido, transmitindo um sentimento de conforto e relaxamento.",9562
"Angelina Jolie in a sleek black swimsuit, lounging on a beach towel with a calm ocean and a sunny day.","Angelina Jolie en un bañador negro elegante, relajándose sobre una toalla de playa con un océano tranquilo y un día soleado.","Angelina Jolie dans un maillot de bain noir élégant, allongée sur un drap de bain avec une mer calme et un jour ensoleillé.","Angelina Jolie in einem schicken schwarzen Badeanzug, entspannt auf einem Strandtuch, mit einem ruhigen Meer und einem sonnigen Tag.","Angelina Jolie indossa un costume da bagno nero elegante, sdraiata su un asciugamano da spiaggia con un oceano calmo e un giorno soleggiato.","Angelina Jolie em um biquíni preto elegante, relaxando em um toalha de praia com um oceano calmo e um dia ensolarado.",9260
A close-up of Angelina Jolie's face with a serene expression and a subtle smile.,Un close-up de la cara de Angelina Jolie con una expresión serena y una sonrisa suave.,Un plan rapproché du visage d'Angelina Jolie avec une expression sereine et un sourire subtil.,Ein enges Bild von Angelina Jolies Gesicht mit einer ruhigen Miene und einem leisen Lächeln.,Un primo piano del volto di Angelina Jolie con un'espressione serena e un sorriso lieve.,Uma imagem de close-up do rosto de Angelina Jolie com uma expressão serena e um sorriso sutil.,8565
"Angelina Jolie in a flowing red evening gown posing in a lavish, ornate throne room with a regal backdrop.","Angelina Jolie posando en un vestido de noche rojo que fluye, en una sala de trono lujosa y ornamentada con un fondo regio.",Angelina Jolie en robe de soirée rouge flottante posant dans une salle de trône somptueuse et ornementée avec un décor royal en arrière-plan.,"Angelina Jolie in einem fließenden roten Abendkleid posiert in einem prunkvollen, ornamentierten Thronsaal mit einem königlichen Hintergrund.",Angelina Jolie in un abito da sera rosso fluente posa in una stanza da trono lussuosa e decorata con un fondale regale.,"Angelina Jolie posa em um vestido de noite vermelho fluído em uma sala de trono luxuosa e ornamentada, com um fundo regio.",5183
"Angelina Jolie laughing with friends in a dimly lit, intimate, red-walled wine cellar.","Angelina Jolie riendo con amigos en una bodega de vino iluminada con poca luz, acogedora y con paredes de color rojo.","Angelina Jolie riant avec des amis dans une cave à vin sombrement éclairée, intime, aux murs rouges.","Angelina Jolie lacht mit Freunden in einem dunkel beleuchteten, intimen, rot getünchten Weinkeller.","Angelina Jolie ride con amici in una cantina intima, a luce fioca, con muri di vino rosso.","Angelina Jolie rindo com amigos em uma adega sombreada, íntima, com paredes vermelhas.",4272
"Angelina Jolie wearing a vibrant orange jumpsuit, her hair styled in wild curls and a carefree smile on her face as she dances in a crowded nightclub.","Angelina Jolie luciendo un salto de cola vibrante naranja, su cabello estilizado en rizos salvajes y una sonrisa despreocupada en su rostro mientras baila en un club nocturno concurrido.","Angelina Jolie portant un jumpsuit vif d'orange, ses cheveux stylés en boucles sauvages et un sourire enjoué sur son visage alors qu'elle danse dans un club nocturne bondé.","Angelina Jolie trägt ein leuchtendes orangefarbenes Jumpsuit, ihre Haare sind in wilden Locken gestylt und ein freudiges Lächeln liegt auf ihrem Gesicht, während sie in einer überfüllten Diskothek tanzt.","Angelina Jolie indossa un giubbotto arancione vibrante, i suoi capelli sono stili in ricci selvaggi e un sorriso disinvolto sul suo viso mentre balla in un nightclub affollato.","Angelina Jolie vestindo um jumpsuit vibrante de laranja, o cabelo estilizado em cachos selvagens e um sorriso despreocupado no rosto enquanto ela dança em um clube noturno lotado.",3346
"Angelina Jolie sitting at a wooden desk, surrounded by stacks of books, with a curious cat peeking out from behind a pile.","Angelina Jolie sentada en una mesa de madera, rodeada de pilas de libros, con un gato curioso asomándose detrás de una pila.","Angelina Jolie assise à un bureau en bois, entourée de piles de livres, avec un chat curieux qui émerge d'entre deux piles.","Angelina Jolie sitzt an einem holzernen Schreibtisch, umgeben von Stapeln von Büchern, während eine neugierige Katze aus dem Hintergrund eines Haufens hervorlugt.","Angelina Jolie seduta a un tavolo di legno, circondata da pile di libri, con un gatto curioso che sbircia fuori da dietro una pila.","Angelina Jolie sentada a uma mesa de madeira, cercada por pilhas de livros, com um gato curioso espiando por trás de uma pilha.",5147
Angelina Jolie holding a delicate antique music box with a hint of sadness in her eyes.,Angelina Jolie sosteniendo una música antigua delicada en una caja con un atisbo de tristeza en sus ojos.,Angelina Jolie tenant une boîte à musique antique délicate avec un soupçon de tristesse dans ses yeux.,Angelina Jolie hält ein zartes antikes Musikbox mit einem Hauch von Traurigkeit in ihren Augen.,Angelina Jolie tiene in mano un delicato music box d'epoca con un accenno di tristezza negli occhi.,Angelina Jolie segurando uma delicada caixa de música antiga com um toque de tristeza nos olhos.,3910
"Angelina Jolie standing in a crowded, vibrant market, surrounded by colorful stalls and exotic spices.","Angelina Jolie de pie en un mercado atestado, rodeada de puestos coloridos y especias exóticas.","Angelina Jolie debout dans un marché encombré et vibrant, entourée de étals colorés et de épices exotiques.","Angelina Jolie steht in einer überfüllten, lebhaften Markthalle, umgeben von farbenfrohen Ständen und exotischen Gewürzen.","Angelina Jolie in piedi in un mercato affollato e vibrante, circondata da bancarelle colorate e spezie esotiche.","Angelina Jolie parada em uma feira lotada e vibrante, cercada por barracas coloridas e especiarias exóticas.",4351
Angelina Jolie wearing a silver tiara and surrounded by a group of playful kittens in a sun-drenched garden.,Angelina Jolie vistiendo una diadema de plata y rodeada por un grupo de gatitos juguetones en un jardín bañado por el sol.,Angelina Jolie portant une couronne d'argent et entourée par un groupe de chatons enjoués dans un jardin baigné de soleil.,Angelina Jolie trägt ein silbernes Diadem und wird von einem Gruppe von gespielten Kätzchen in einem sonnendurchfluteten Garten umgeben.,Angelina Jolie indossa una tiara d'argento e circondata da un gruppo di gattini giocosi in un giardino baciato dal sole.,Angelina Jolie usando um diadema de prata e cercada por um grupo de gatinhos brincalhões em um jardim banhado pelo sol.,6484
A melancholic Angelina Jolie sitting on a bench overlooking the ocean,Un ángelina Jolie melancólica sentada en un banco mirando hacia el océano.,Une Angelina Jolie mélancolique assise sur un banc dominant la mer.,Ein melancholische Angelina Jolie sitzt auf einem Bankschwung vor dem Meer.,Un'Angelina Jolie melanconica seduta su un banco che affronta il mare,Uma Angelina Jolie melancólica sentada em uma bancada olhando para o oceano,2144
"Angelina Jolie standing in a grand, ornate palace, her eyes scanning the opulent decorations.","Angelina Jolie de pie en un palacio grandioso y ornamentado, sus ojos escaneando las decoraciones opulentas.","Angelina Jolie se tenant debout dans un grand palais orné, ses yeux balayant les décorations opulentes.","Angelina Jolie steht in einem großen, ornamentierten Palast, ihre Augen scannen die prächtigen Dekorationen.","Angelina Jolie in piedi in un grandioso, ornato palazzo, i suoi occhi scandagliano le decorazioni opulente.","Angelina Jolie em pé em um palácio grandioso e ornamentado, seus olhos varrendo as decorações opulentas.",4915
"Angelina Jolie sitting at a wooden desk, typing on an old-fashioned typewriter with a silver pen in her hand.","Angelina Jolie sentada en una mesa de madera, tecleando en una máquina de escribir antigua con una pluma de plata en su mano.","Angelina Jolie assise à un bureau en bois, tapotant sur un ancien clavier mécanique avec un stylo d'argent dans la main.","Angelina Jolie sitzt an einem Holztisch, tippt auf einem alten Schreibmaschinenschreibgert mit einem silbernen Stift in der Hand.","Angelina Jolie seduta a un tavolo di legno, sta digitando su un vecchio macchina da scrivere con una penna d'argento in mano.","Angelina Jolie sentada a uma mesa de madeira, digitando em um antigo tipo-máquina com uma caneta de prata na mão.",7491
"Angelina Jolie in a futuristic white lab coat surrounded by holographic screens and high-tech equipment in a sleek, high-tech laboratory.",Angelina Jolie vestida con un delantal blanco futurista rodeada de pantallas holográficas y equipos de alta tecnología en un laboratorio de alta tecnología elegante y sofisticado.,"Angelina Jolie, vêtue d'un blouson blanc futuriste, entourée d'écrans holographiques et d'équipements de pointe dans un laboratoire de pointe, moderne et élégant.","Angelina Jolie in einem futuristischen weißen Laborkittel umgeben von holografischen Bildschirmen und hochentwickelter Ausrüstung in einem schicken, hochentwickelten Labor.",Angelina Jolie indossa un camice bianco futuristico circondata da schermi holografici e attrezzature di alta tecnologia in un laboratorio di alta tecnologia elegante e moderno.,"Angelina Jolie vestida com um jaleco branco futurista cercada por telas holográficas e equipamentos de alta tecnologia em um laboratório de ponta, de alta tecnologia.",5180
