Original,Spanish,French,German,Italian,Portuguese,Index
"Ariana Grande's face is a masterclass in subtlety, her features delicate and refined, her skin a smooth, luminous complexion.","El rostro de Ariana Grande es una clase magistral en sutileza, sus rasgos delicados y refinados, su piel una complejidad suave y luminosa.","Le visage d'Ariana Grande est un chef-d'œuvre de la subtilité, ses traits délicats et raffinés, sa peau une peau lisse et lumineuse.","Ariana Grandes Gesicht ist eine Meisterklasse in Subtilität, ihre Züge sind fein und verfeinert, ihre Haut eine glatte, leuchtende Haut.","Il viso di Ariana Grande è un capolavoro di sottigliezza, le sue fattezze delicate e raffinate, la pelle una complessione liscia e luminosa.","O rosto de Ariana Grande é um mestre-classe na sutileza, suas feições delicadas e refinadas, sua pele uma pele suave e luminosa.",3566
Ariana Grande sitting on a rocky cliff overlooking a serene turquoise ocean at sunrise.,Ariana Grande sentada en una roca empinada con vista a un oceáno sereno de turquesa al amanecer.,Ariana Grande assise sur un précipice rocheux dominant une mer turquoise calme à l'aube.,"Ariana Grande sitzt auf einem felsigen Kliff, das einen friedlichen blauen Ozean bei Sonnenaufgang überblickt.",Ariana Grande seduta su una scogliera rocciosa che guarda un oceano sereno azzurro-turqueso all'alba.,"Ariana Grande sentada em uma escarpa rochosa, olhando para um oceano azul-celeste calmo ao amanhecer.",958
"Ariana Grande sitting on a soft, fuzzy beach towel with a rich, dark brown sand and a polished, silver beach umbrella.",Ariana Grande sentada sobre una toalla de playa suave y peluda con una arena oscura y marrón rica y una sombrilla de playa de plata pulida.,Ariana Grande assise sur un linge de plage doux et bouclé avec une plage de sable brun foncé riche et sombre et un parapluie de plage argenté luisant.,"Ariana Grande sitzt auf einem weichen, flauschigen Strandtuch mit einem reichen, dunkelbraunen Sand und einem polierten, silbernen Strandsonnenschirm.",Ariana Grande seduta su un asciugamano da spiaggia morbido e soffice con sabbia scura e marrone ricca e un ombrellone da spiaggia argentato lucido.,"Ariana Grande sentada em um toalha de praia macia e fofa, com areia marrom escura rica e uma sombra de praia de prata polida.",9489
Ariana Grande walking through a snowy forest at night with the moon shining down.,Ariana Grande caminando por un bosque nevado de noche con la luna brillando desde arriba.,Ariana Grande marchant à travers une forêt enneigée la nuit avec la lune qui brille du haut.,"Ariana Grande geht durch einen schneeverwehten Wald in der Nacht, während der Mond von oben leuchtet.",Ariana Grande che cammina attraverso una foresta innevata di notte con la luna che splende dal cielo.,"Ariana Grande caminhando por uma floresta nevada à noite, com a lua brilhando acima.",8883
"Ariana Grande posing for a fashion magazine photoshoot, surrounded by a team of stylists and a soft white seamless backdrop.","Ariana Grande posando para una sesión de fotos para una revista de moda, rodeada por un equipo de estilistas y un fondo blanco suave sin costuras.","Ariana Grande posant pour une séance photo de magazine de mode, entourée d'une équipe de stylists et d'un fond blanc doux sans jointure.","Ariana Grande posiert für ein Fotoshooting in einem Mode-Magazin, umgeben von einem Team von Stylisten und einem weichen weißen Seamless-Hintergrund.","Ariana Grande posa per una foto scatto per un numero di moda di una rivista, circondata da un team di stilisti e un fondale bianco liscio e morbido.","Ariana Grande posando para uma sessão de fotos de revista de moda, cercada por uma equipe de estilistas e um fundo branco suave sem costuras.",998
"Ariana Grande walks alone on a moonlit beach, her feet bare and her arms wrapped around her body as she sings softly to herself.","Ariana Grande camina sola en una playa iluminada por la luna, sus pies descalzos y sus brazos rodeando su cuerpo mientras canta suavemente para sí misma.","Ariana Grande marche seule sur une plage sous la lune, ses pieds nus et ses bras serrés autour d'elle tandis qu'elle chante doucement pour elle-même.","Ariana Grande spaziert allein auf einer von Mondlicht beschienenen Strand, ihre Füße barfuß und ihre Arme um ihren Körper geschlungen, während sie leise zu sich selbst singt.","Ariana Grande cammina da sola su una spiaggia illuminata dalla luna, i piedi scalzi e le braccia avvolte intorno al corpo mentre canta sussurrando a se stessa.","Ariana Grande caminha sozinha em uma praia iluminada pela lua, seus pés descalços e os braços envoltos em seu corpo enquanto canta suavemente para si mesma.",5138
"Ariana Grande posing in a bright studio, her hair styled in loose, effortless waves.","Ariana Grande posa en un estudio brillante, su cabello estilizado en ondas sueltas y desenfadadas.","Ariana Grande posant dans un studio éclairé, ses cheveux stylisés en vagues lâches et naturelles.","Ariana Grande posiert in einem hellen Studio, ihr Haar in locker, unverfänglichen Wellen gestylt.","Ariana Grande posa in un studio brillante, i suoi capelli stiliati in onde lente ed eleganti.","Ariana Grande posando em um estúdio brilhante, seu cabelo estilizado em ondas soltas e despojadas.",936
"Ariana Grande wearing a bold, eye-catching, oversized hat with a delicate feather trim and a matching, fitted, long-sleeved coat with a chunky, layered chain necklace.","Ariana Grande viste un sombrero audaz, llamativo, grande con una borla delicada y un abrigo ajustado, largo con mangas que coinciden con un collar de cadena gruesa, capas y capas.","Ariana Grande portant un chapeau audacieux, accrocheur, surdimensionné avec une bordure de plume délicate et un manteau ajusté, long, à manches longues assorti avec une chaîne épaisse, enroulée en plusieurs couches.","Ariana Grande trägt ein auffälliges, aufmerksamkeitsheischendes, überdimensionales Hut mit einer feinen Federbesatz und einem passenden, enganliegenden, langärmeligen Mantel mit einem massiven, geschichteten Kettchenhalsband.","Ariana Grande indossa un cappello audace, attirante, a forma di copricapo grande, con un bordo di piuma delicata e un cappotto aderente a lungo, a misura, con un collare da catena spesso, stratificato.","Ariana Grande vestindo um chapéu ousado, chamativo, grande com uma borda de penas delicadas e um casaco ajustado, longo com mangas que se esticam até os cotovelos, acompanhado de um colar de corrente grossa e camadas.",821
Ariana Grande walking through a busy market with her hair styled in a colorful headscarf.,Ariana Grande caminando por un mercado concurrido con su cabello estilizado en una bufanda de paño colorida.,"Ariana Grande se promenant dans un marché animé, avec ses cheveux coiffés dans un foulard aux couleurs vives.","Ariana Grande geht durch einen belebten Markt, während ihr Haar in einem bunten Kopftuch gestylt ist.",Ariana Grande che cammina in un mercato affollato con i capelli acconciati in un foulard di capelli colorato.,Ariana Grande caminhando por um mercado movimentado com o cabelo estilizado em um turbante de cabeça colorido.,9571
Ariana Grande sitting on a ornate throne in a lavish palace with intricate gold accents.,Ariana Grande sentada en un trono ornamentado en un palacio lujoso con detalles de oro intrincados.,Ariana Grande assise sur un trône orné dans un palais fastueux avec des accents d'or complexes.,Ariana Grande sitzt auf einem prunkvollen Thron in einem prächtigen Palast mit feinen Goldakkzenten.,Ariana Grande seduta su un trono ornamentale in un palazzo lussuoso con dettagli in oro intricati.,Ariana Grande sentada em um trono ornado em um palácio luxuoso com detalhes de ouro intrincados.,7811
"Ariana Grande singing in a crowded, energetic music festival with a giant, colorful stage and a lively, dancing crowd.",Ariana Grande cantando en un festival de música concurrido y energético con un escenario gigante y colorido y una multitud animada y bailando.,Ariana Grande chantant sur une fête musicale bondée et énergétique avec une scène gigantesque et colorée et une foule animée et dansante.,"Ariana Grande singt auf einem überfüllten, energiegeladenen Musikfestival mit einem riesigen, farbenfrohen Bühnenbild und einer lebhaften, tanzenden Menge.",Ariana Grande che canta in un festival musicale affollato ed energetico con un grande palco colorato e una folla vivace e ballerina.,"Ariana Grande cantando em um festival de música lotado e cheio de energia, com um palco gigante e colorido e uma multidão animada e dançante.",8238
"Ariana Grande sitting on a beach, wearing a pair of sunglasses and holding a seashell.","Ariana Grande sentada en una playa, vestida con un par de gafas de sol y sosteniendo una concha de mar.","Ariana Grande assise sur une plage, portant des lunettes de soleil et tenant une coquille de mer.","Ariana Grande sitzt auf einer Bucht, trägt eine Sonnenbrille und hält eine Muschel.","Ariana Grande seduta sulla spiaggia, indossando un paio di occhiali da sole e stringendo una conchiglia.","Ariana Grande sentada em uma praia, vestindo uma par de óculos de sol e segurando uma concha de mar.",8701
"Ariana Grande walking up the red carpet, her head held high and a bright smile on her face, under the glare of flashing camera lights.","Ariana Grande subiendo la alfombra roja, su cabeza alta y una brillante sonrisa en su rostro, bajo la luz intensa de las cámaras de flash.","Ariana Grande remontant le tapis rouge, la tête haute et un large sourire sur son visage, sous le éclat des lumières de flash des appareils photo.","Ariana Grande geht die rote Teppich hinauf, ihr Kopf ist hoch erhoben und auf ihrem Gesicht liegt ein strahlender Lächeln, unter dem Glitzern von blitzenden Fotoleuchten.","Ariana Grande che cammina sul tappeto rosso, la testa alta e un sorriso radioso sul viso, sotto la luce accecante delle luci dei flash delle macchine fotografiche.","Ariana Grande subindo a alfombra vermelha, com a cabeça erguida e um sorriso brilhante no rosto, sob a luz intensa de flash das câmeras.",2579
"Ariana Grande standing on a rocky cliff, her arms outstretched and a look of freedom and exhilaration on her face.","Ariana Grande de pie sobre un acantilado rocoso, sus brazos extendidos y en su rostro una mirada de libertad y emoción extasiada.","Ariana Grande debout sur un falaise rocheuse, les bras étendus et un regard de liberté et d'exaltation sur le visage.","Ariana Grande steht auf einem felsigen Kliff, ihre Arme ausgestreckt und ein Ausdruck von Freiheit und Ekstase auf ihrem Gesicht.","Ariana Grande in piedi su una scogliera rocciosa, le braccia spalancate e un'espressione di libertà e euforia sul viso.","Ariana Grande em pé em uma falésia rochosa, com os braços estendidos e um olhar de liberdade e emoção extasiada no rosto.",931
"Ariana Grande stands on a mountaintop, her arms raised in triumph as the sun sets behind her.","Ariana Grande se encuentra en la cima de una montaña, sus brazos alzados en triunfo mientras el sol se pone detrás de ella.","Ariana Grande se tient sur le sommet d'une montagne, les bras levés en triomphe tandis que le soleil se couche derrière elle.","Ariana Grande steht auf einem Gipfel, ihre Arme erhoben in Triumph, während die Sonne hinter ihr untergeht.","Ariana Grande si trova in cima a una montagna, le braccia alzate in trionfo mentre il sole cala alle sue spalle.","Ariana Grande se encontra em uma cume, com os braços erguidos em triunfo enquanto o sol se põe atrás dela.",8320
"Ariana Grande stands in a crowded dance studio, her arms raised in triumph as she takes a final bow.","Ariana Grande se encuentra en un estudio de baile concurrido, con los brazos extendidos en triunfo mientras toma su último ademán de reverencia.","Ariana Grande se tient debout dans un studio de danse bondé, les bras levés en triomphe alors qu'elle prend une dernière révérence.","Ariana Grande steht in einem überfüllten Tanzstudio, ihre Arme erhoben in Triumph, als sie sich zu einem letzten Bogen verbeugt.","Ariana Grande si trova in un'aula di danza affollata, le braccia sollevate in trionfo mentre esegue un ultimo inchino.","Ariana Grande está em uma estúdio de dança lotado, seus braços erguidos em triunfo enquanto ela faz uma última reverência.",1312
Ariana Grande leaning against a wooden piano with her hands on the keys and a sheet of music in front of her.,Ariana Grande apoyada contra un piano de madera con sus manos sobre las teclas y una hoja de música delante de ella.,"Ariana Grande s'appuie contre un piano en bois, ses mains posées sur les touches et une feuille de musique devant elle.","Ariana Grande lehnt sich gegen einen Holzpiano, ihre Hände liegen auf den Tasten und ein Blatt Musik liegt vor ihr.",Ariana Grande appoggiata contro un pianoforte in legno con le mani sulle tastiere e una partitura musicale di fronte a lei.,Ariana Grande apoiada contra um piano de madeira com as mãos sobre as teclas e uma folha de música à sua frente.,3044
Ariana Grande wearing a pair of oversized sunglasses on a sunny day at the beach.,Ariana Grande luciendo un par de gafas de sol grandes en un día soleado en la playa.,Ariana Grande portant une paire de lunettes de soleil surdimensionnées une journée ensoleillée à la plage.,Ariana Grande trägt ein Paar große Sonnenbrille an einem sonnigen Tag am Strand.,Ariana Grande indossa un paio di occhiali da sole ingranditi in un giorno soleggiato in spiaggia.,Ariana Grande usando um par de óculos de sol grandes em um dia ensolarado na praia.,1122
"Ariana Grande walking through a bustling street market, her colorful outfit and infectious smile drawing attention from the crowd.","Ariana Grande caminando por una calle comercial concurrida, su atuendo colorido y su sonrisa contagiosa llaman la atención de la multitud.","Ariana Grande se promenant dans une rue marchande animée, son habillement coloré et son sourire contagieux attirent l'attention de la foule.","Ariana Grande schlendert durch einen belebten Straßenmarkt, ihr bunt gekleidetes Outfit und ihre ansteckende Smile ziehen die Aufmerksamkeit der Menge auf sich.","Ariana Grande che cammina attraverso un mercato stradale affollato, il suo abito colorato e il suo sorriso contagioso attirano l'attenzione della folla.","Ariana Grande caminhando por uma movimentada feira de rua, seu vestido colorido e seu sorriso contagiante atraindo a atenção da multidão.",9749
"Ariana Grande surrounded by delicate, antique music boxes in a quiet, elegant parlor",Ariana Grande rodeada de music boxes delicados y antiguos en un salón tranquilo y elegante.,Ariana Grande entourée de boîtes à musique délicates et anciennes dans un salon calme et élégant.,"Ariana Grande umgeben von zarten, antiken Musikboxen in einem stillen, eleganten Salon.",Ariana Grande circondata da musiche d'anticaglie delicate in un salotto tranquillo e elegante,Ariana Grande cercada por caixas de música delicadas e antigas em um parque de diversões silencioso e elegante,1113
"Ariana Grande stands on a stage, her hair styled in a sleek low ponytail, with a massive crowd cheering her on under a bright stage light.","Ariana Grande se encuentra en un escenario, su cabello estilizado en una cola de caballo baja elegante, con una multitud masiva vitoreándola bajo una luz de escenario brillante.","Ariana Grande se tient sur une scène, ses cheveux stylisés en une queue de cheval lisse bas, avec une foule massive qui la soutient sous une lumière de scène brillante.","Ariana Grande steht auf einer Bühne, ihr Haar ist in einem schicken, niedrigen Pferdeschwanz frisiert, während ein riesiger Zuschauermenge unter einem hellen Bühnenlicht für sie begeistert ist.","Ariana Grande si trova sul palco, i capelli pettinati in un elegante codino basso, con una folla enorme che la acclama sotto una luce da palco brillante.","Ariana Grande se encontra no palco, seu cabelo estilizado em um coque baixo elegante, enquanto uma multidão imensa a aplaude sob uma luz de palco brilhante.",3853
Ariana Grande performing on a moonlit stage with fireworks exploding in the background.,Ariana Grande interpretando en un escenario iluminado por la luna con fuegos artificiales explotando en el fondo.,Ariana Grande se produisant sur une scène éclairée par la lune avec des feux d'artifice explosant en arrière-plan.,"Ariana Grande auf einer von Mondlicht beleuchteten Bühne auftritt, während Raketen in der Hintergrund explodieren.",Ariana Grande che si esibisce su uno scenario illuminato dalla luna con razzi esplosivi che si accendono all'indietro.,Ariana Grande se apresentando em um palco sob a luz da lua com fogos de artifício explodindo ao fundo.,6615
"Ariana Grande in a stunning and elegant golden gown, standing in a luxurious and ornate theater with a grand stage and a live orchestra.","Ariana Grande en un hermoso y elegante vestido de oro, parada en un teatro lujoso y ornamentado con un gran escenario y una orquesta en vivo.","Ariana Grande, vêtue d'une robe d'or éblouissante et élégante, se tient debout dans un théâtre luxueux et ornementé avec une grande scène et une orchestre en direct.","Ariana Grande in einem atemberaubenden und eleganten goldenen Kleid, steht in einem luxuriösen und reich verzierten Theater mit einem großen Bühnenraum und einem lebenden Orchester.","Ariana Grande in un abito da sera strepitoso ed elegante in seta d'oro, in piedi in un teatro lussuoso e ornato con un palcoscenico grandioso e un'orchestra in diretta.","Ariana Grande num vestido dourado impressionante e elegante, parada em um teatro luxuoso e ornamentado com uma grandiosa platéia e uma orquestra ao vivo.",1964
"Ariana Grande striking a dramatic pose on a dark blue background, her eyes flashing with a hint of sass.","Ariana Grande posando en una dramática pose sobre un fondo azul oscuro, sus ojos brillando con un toque de saña.","Ariana Grande frappant une pose dramatique sur un fond bleu sombre, ses yeux étincellant d'un peu de malice.","Ariana Grande streicht eine dramatische Pose auf einem dunkelblauen Hintergrund, ihre Augen funkeln mit einem Hauch von Sassy.","Ariana Grande in un pose drammatico su uno sfondo blu scuro, i suoi occhi lampeggiano con un accenno di sfrontatezza.","Ariana Grande posando em uma pose dramática em um fundo azul escuro, seus olhos relampejando com um toque de malícia.",9333
"Ariana Grande with a playful grin and a mischievous glint in her eye, surrounded by balloons and confetti.","Ariana Grande con una sonrisa juguetona y un destello travieso en su ojo, rodeada de globos y confeti.","Ariana Grande avec un sourire joueur et un éclat malicieux dans son regard, entourée de ballons et de confettis.","Ariana Grande mit einem spielerischen Lächeln und einem verschmitzten Funkeln in ihrem Auge, umgeben von Luftballons und Konfetti.","Ariana Grande con un sorriso giocoso e un lampo malizioso negli occhi, circondata da palloncini e confetti.","Ariana Grande com um sorriso jogral e um brilho maldoso em seu olhar, cercada por balões e confete.",4033
"Ariana Grande sitting on a soft, plush armchair with a rich, dark brown leather and a gleaming, polished wood frame.","Ariana Grande sentada en un sofá cama suave, de un tapizado de cuero marrón oscuro rico y rico, con un marco de madera brillante y pulida.","Ariana Grande assise dans un fauteuil doux, en cuir de couleur sombre et riche, brun foncé, avec un cadre en bois luisant et poli.","Ariana Grande sitzt auf einem weichen, gepolsterten Ledersessel mit einem reichen, dunkelbraunen Leder und einem glänzenden, polierten Holzrahmen.","Ariana Grande seduta su un comodo, soffice divano da braccio con un morbido, marrone scuro pelle e un legno splendente, lucido telaio.","Ariana Grande sentada em um sofá de braço macio e macio, com couro de pele marrom escuro rico e uma moldura de madeira polida e brilhante.",9485
"Ariana Grande standing on the edge of a rooftop, the city skyline behind her as she gazes out at the breathtaking view with a look of wonder.","Ariana Grande de pie en el borde de un tejado, detrás de ella el skyline de la ciudad mientras ella contempla la impresionante vista con una mirada de asombro.","Ariana Grande debout à l'extrémité d'un toit, la silhouette de la ville derrière elle alors qu'elle contemple la vue époustouflante avec un regard de merveille.","Ariana Grande steht am Rand eines Daches, die Stadtlandschaft liegt hinter ihr, während sie mit einem Ausdruck der Bewunderung den atemberaubenden Blick auf sich nimmt.","Ariana Grande in piedi sull'orlo di un tetto, lo skyline della città alle sue spalle mentre guarda con stupore la vista mozzafiato.","Ariana Grande em pé na beira de um telhado, o skyline da cidade atrás dela enquanto ela olha para a vista deslumbrante com um olhar de admiração.",9740
"Ariana Grande strutting down a catwalk in a bold, eye-catching fashion show with her hair styled in a sleek, high ponytail.",Ariana Grande desfilando por una pasarela en un desfile de moda audaz y llamativo con su cabello estilizado en una cola de caballo alta y elegante.,"Ariana Grande défile sur une passerelle dans un spectacle de mode audacieux et attrayant, avec ses cheveux stylisés en une queue de cheval élégante et haute.","Ariana Grande schreitet auf einer Laufstrecke in einem mutigen, auffälligen Modenschau mit ihrem Haar in einem schicken, hochgesteckten Pferdeschwanz.","Ariana Grande sfilando lungo un catwalk in un'alta moda audace, con i capelli stiliati in un coda alta e liscia.","Ariana Grande desfilando em uma passarela em uma apresentação de moda ousada, chamativa, com o cabelo estilizado em uma coque alta, elegante.",651
"Ariana Grande with a bright smile and a sparkly tiara, dressed in a glittering fairy costume, waving to a crowd of cheering fans.","Ariana Grande con una sonrisa brillante y una diadema centelleante, vestida con un traje de hada brillante, saludando a una multitud de fans que la aplauden.","Ariana Grande, souriant de toutes ses dents et coiffée d'une couronne étincelante, vêtue d'un costume de fée luisant, saluant une foule d'admirateurs acclamants.","Ariana Grande mit einem strahlenden Lächeln und einem funkelnden Tiara, in einem glitzernden Fee-Kostüm gekleidet, winkt einem jubelnden Publikum zu.","Ariana Grande con un sorriso radioso e un diadema scintillante, vestita in un costume di fata lucente, saluta una folla di fan entusiasti.","Ariana Grande com um sorriso radiante e uma tiara brilhante, vestida em um traje de fada cintilante, acenando para uma multidão de fãs que estão aplaudindo.",1343
"Ariana Grande with a soft, natural makeup look, sitting in a peaceful, serene garden with a warm, sunny atmosphere.","Ariana Grande con un maquillaje suave y natural, sentada en un jardín pacífico y sereno con un ambiente cálido y soleado.","Ariana Grande avec un maquillage naturel et doux, assise dans un jardin paisible et serein avec une atmosphère chaude et ensoleillée.","Ariana Grande mit einem weichen, natürlichen Makeup-Look, sitzt in einem friedlichen, stillen Garten mit einer warmen, sonnigen Atmosphäre.","Ariana Grande con un aspetto di trucco morbido e naturale, seduta in un giardino tranquillo e sereno con un atmosfera calda e soleggiata.","Ariana Grande com um visual de maquiagem suave e natural, sentada em um jardim pacífico e sereno, com um ambiente cálido e ensolarado.",6868
"Ariana Grande stands in a misty forest, her arms outstretched as she sings a haunting melody.","Ariana Grande se encuentra en un bosque brumoso, con los brazos extendidos mientras canta una melancólica melodía.","Ariana Grande se tient dans une forêt brouillardeuse, les bras étendus tandis qu'elle chante une mélodie sinistre.","Ariana Grande steht in einem nebligen Wald, ihre Arme ausgestreckt, während sie ein hauchzartes Lied singt.","Ariana Grande si trova in un bosco nebbioso, le braccia allargate mentre canta una melanconica melodia.","Ariana Grande se encontra em uma floresta embaçada, os braços estendidos enquanto canta uma melodia assombradora.",9562
"Ariana Grande striking a powerful pose, her voice echoing through a cavernous auditorium under a dramatic spotlight.","Ariana Grande se detona con una poderosa postura, su voz ecoeando a través de un auditorio cavernoso bajo una dramática luz de foco.","Ariana Grande frappant une pose puissante, sa voix résonnant dans une immense salle d'auditoire sous un éclairage dramatique.","Ariana Grande streckt eine starke Pose, ihre Stimme hallt durch ein cavernöses Auditorium unter einem dramatischen Lichtkegel.","Ariana Grande colpisce una posa potente, la sua voce che echeggia in un auditorio cavernoso sotto una luce di spot drammatica.","Ariana Grande em uma pose poderosa, sua voz ecoando por um auditório cavernoso sob uma luz dramática de spot.",9260
"Ariana Grande standing in a futuristic, high-tech laboratory, surrounded by bright, pulsing lights and a delicate, metallic headpiece in her hair.","Ariana Grande de pie en un laboratorio futurista, de alta tecnología, rodeada de luces brillantes y palpitantes, y una diadema metálica delicada en su cabello.","Ariana Grande debout dans un laboratoire futuriste, hautement technologique, entourée de lumières vives et palpitantes, ainsi qu'un diadème métallique délicat dans ses cheveux.","Ariana Grande steht in einem futuristischen, hochtechnologischen Labor, umgeben von hellen, pulsierenden Lichtern und einem feinen, metallischen Kopfschmuck in ihrem Haar.","Ariana Grande in piedi in un laboratorio futuristico, dotato di tecnologia avanzata, circondata da luci brillanti e pulsanti e da un elaborato, metallico cimelio nel suo capello.","Ariana Grande em pé em um laboratório futurista e de alta tecnologia, cercada por luzes brilhantes e pulsantes e por uma peça metálica delicada na sua cabeleira.",8565
"Ariana Grande standing on a rooftop, her hair styled in a sleek, polished look and a pair of elegant, aviator sunglasses perched on her face.","Ariana Grande de pie en un techo, su cabello estilizado en un look elegante y pulido y una par de gafas de aviador elegantes perched sobre su rostro.","Ariana Grande debout sur un toit, ses cheveux stylisés dans un look lisse et poli et une paire de lunettes de soleil élégantes et d'aviateur perchée sur son visage.","Ariana Grande steht auf einem Dach, ihr Haar ist in einem geschmeidigen, polierten Look gestylt und ein Paar elegante, Aviatik-Sonnenbrillen ruht auf ihrem Gesicht.","Ariana Grande in piedi su un tetto, i suoi capelli stiliati in un look elegante e liscio, e un paio di occhiali da sole aviator eleganti appuntati sul suo viso.","Ariana Grande de pé em um telhado, o cabelo estilizado em um visual elegante e polido e um par de óculos de sol de aviador elegante preso no seu rosto.",5183
Ariana Grande standing confidently on a rooftop at sunset with a flowing white evening gown and her hair tied up in a sleek bun.,Ariana Grande de pie con confianza en un tejado al atardecer con un vestido de noche blanco que fluye y su cabello atado en un moño elegante.,"Ariana Grande debout avec confiance sur un toit au coucher du soleil, portant une robe de soirée blanche ample et ses cheveux retenus en un chignon élégant.",Ariana Grande steht selbstbewusst auf einem Dach bei Sonnenuntergang mit einem fließenden weißen Abendkleid und ihrem Haar zu einem geschlossenen Knoten frisiert.,Ariana Grande in piedi con sicurezza su un tetto al tramonto con un abito da sera bianco a pieghe e i capelli legati in un elegante chignon.,Ariana Grande parada confiantemente em um telhado ao entardecer com um vestido branco de noite flutuante e o cabelo preso em um coque elegante.,4272
Ariana Grande standing in a beautiful botanical garden with her hair styled in a relaxed ponytail and exotic flowers surrounding her.,Ariana Grande de pie en un hermoso jardín botánico con su cabello peinado en una cola suelta y flores exóticas rodeándola.,Ariana Grande debout dans un joli jardin botanique avec ses cheveux stylés en une queue de cheval détendue et des fleurs exotiques l'entourant.,"Ariana Grande steht in einem wunderschönen botanischen Garten, ihr Haar ist in einem entspannten Pferdeschwanz gestylt und exotische Blumen umgeben sie.",Ariana Grande in piedi in un bellissimo giardino botanico con i capelli stiliati in una coda di cavallo rilassata e fiori esotici che la circondano.,Ariana Grande parada em um belo jardim botânico com o cabelo estilizado em um rabo de cavalo relaxado e flores exóticas ao seu redor.,3346
"Ariana Grande walks through a crowded airport, her eyes scanning the crowd and her hand on her head as she tries to hail a taxi.","Ariana Grande camina por un aeropuerto concurrido, sus ojos escaneando a la multitud y su mano en su cabeza mientras intenta llamar un taxi.","Ariana Grande marche à travers un aéroport bondé, les yeux plongés dans la foule et la main sur la tête tandis qu'elle tente d'appeler un taxi.","Ariana Grande geht durch eine überfüllte Flughafenhalle, ihre Augen durchsuchen die Menge und ihre Hand liegt auf ihrem Kopf, während sie versucht, ein Taxi anzufahren.","Ariana Grande si muove attraverso un aeroporto affollato, i suoi occhi scandagliano la folla e la sua mano è posata sulla testa mentre cerca di fermare un taxi.","Ariana Grande caminha por um aeroporto lotado, seus olhos varrendo a multidão e sua mão na cabeça enquanto ela tenta chamar um táxi.",5147
"Ariana Grande's hair styled in a sleek updo, her face framed by a delicate silver necklace.","El cabello de Ariana Grande estilizado en un moño elegante, su rostro rodeado por una delgada cadena de plata.","Les cheveux d'Ariana Grande stylisés en un coiffure élégante, son visage encadré par une fine chaîne d'argent délicate.","Ariana Grandes Haar wurde in einem schicken Hochstuhl gestylt, ihr Gesicht wird von einem zarten silbernen Halsketten gerahmt.","I capelli di Ariana Grande stilati in un elegante chignon, il suo volto incorniciato da un delicato collare d'argento.","O cabelo de Ariana Grande estilizado em um updo elegante, seu rosto definido por um colar de prata delicado.",3910
"Ariana Grande playing with her adorable dog, her joyful laughter and playful body language a heartwarming sight, her hair tied up in a casual ponytail.","Ariana Grande jugando con su adorabilísimo perro, su risa alegre y su lenguaje corporal juguetón son una vista reconfortante, su cabello atado en una cola de caballo informal.","Ariana Grande joue avec son adorable chien, son rire joyeux et son langage corporel joueur font un spectacle réconfortant, ses cheveux attachés en une queue de cheval décontractée.","Ariana Grande spielt mit ihrem niedlichen Hund, ihre fröhliche Lachen und ihre spielerische Körperhaltung ein herzergreifendes Bild, ihr Haar ist in einem lockeren Pferdeschwanz hochgebunden.","Ariana Grande che gioca con il suo adorabile cane, il suo riso gioioso e il linguaggio corporeo giocoso un'immagine commovente, i suoi capelli legati in una coda di cavallo informale.","Ariana Grande brincando com seu adorável cachorro, seu riso alegre e linguagem corporal jogral a fazem um espetáculo aconchegante, seu cabelo preso em um rabo de cavalo casual.",4351
"Ariana Grande holding a bouquet of flowers and smiling at the camera, her hair styled in an elegant updo.","Ariana Grande sosteniendo un ramo de flores y sonriendo a la cámara, su cabello estilizado en un elegante peinado de arriba.","Ariana Grande tenant un bouquet de fleurs et souriant à la caméra, ses cheveux coiffés dans un chignon élégant.","Ariana Grande hält ein Blumenbündel in der Hand und lächelt dem Kamera entgegen, ihr Haar ist in einem eleganten Hochfrisur gestylt.","Ariana Grande che tiene un mazzo di fiori e sorride alla macchina fotografica, i suoi capelli stiliati in un elegante chignon.","Ariana Grande segurando um buquê de flores e sorrindo para a câmera, seu cabelo estilizado em um updo elegante.",6484
"Ariana Grande posing in a sleek, modern art gallery with her hair styled in a sleek, high ponytail.",Ariana Grande posa en una galería de arte moderna elegante con su cabello estilizado en una cola alta y elegante.,Ariana Grande posant dans une galerie d'art moderne élégante avec ses cheveux stylisés en une queue de cheval haute élégante.,"Ariana Grande posiert in einer schicken, modernen Kunstgalerie mit ihrem Haar in einem schicken, hohen Pferdeschwanz.",Ariana Grande posa in una galleria d'arte moderna elegante con i capelli stile in una coda alta e slanciata.,"Ariana Grande posando em uma galeria de arte moderna e elegante, com o cabelo arrumado em uma coque alta e elegante.",2144
