Original,Spanish,French,German,Italian,Portuguese,Index
"A Pikachu stands with its back against a tree, its electric powers glowing brightly in the dark.","Un Pikachu se encuentra de espaldas a un árbol, sus poderes eléctricos brillando intensamente en la oscuridad.","Un Pikachu se tient debout avec son dos contre un arbre, ses puissances électriques brillant d'une lumière vive dans l'obscurité.","Ein Pikachu steht mit seinem Rücken an einem Baum, seine elektrischen Kräfte glühen hell in der Dunkelheit.","Un Pikachu si trova con la schiena contro un albero, le sue potenze elettriche brillano intensamente nel buio.","Um Pikachu está de pé com as costas contra uma árvore, suas potências elétricas brilhando intensamente na escuridão.",6543
"Pikachu's adorable face is framed by a wreath of colorful flowers, set against a bright, sunny background.","La adorable cara de Pikachu está rodeada por una corona de flores de colores, frente a un fondo brillante y soleado.","Le visage adorable de Pikachu est entouré par une couronne de fleurs colorées, placé contre un fond brillant et ensoleillé.","Pikachu's süßes Gesicht wird von einer Krone farbenfroher Blumen umrahmt, die gegen einen hellen, sonnigen Hintergrund abgestellt ist.","Il viso adorabile di Pikachu è circondato da un corona di fiori colorati, posto contro un background luminoso e soleggiato.","O lindo rosto do Pikachu está cercado por uma guirlanda de flores coloridas, contra um fundo brilhante e ensolarado.",5930
"A Pikachu is seen in a bustling city street, surrounded by neon lights and towering skyscrapers.","Se ve a un Pikachu en una calle bulliciosa de la ciudad, rodeado de luces neónicas y rascacielos gigantes.","Un Pikachu est vu dans une rue animée d'une ville, entouré de néons et de gratte-ciel imposants.","Ein Pikachu wird in einer belebten Stadtstraße gesehen, umgeben von Neonlichtern und imposanten Wolkenkratzern.","Un Pikachu viene visto in una via affollata della città, circondato da luci neon e grattacieli imponenti.","Um Pikachu é visto em uma rua de uma cidade movimentada, cercado por luzes neon e arranha-céus imponentes.",3593
A Pikachu with a joyful expression is shown playing with a group of its friends in a sunny meadow.,Se muestra un Pikachu con una expresión alegre jugando con un grupo de sus amigos en un prado soleado.,Un Pikachu avec un expression joyeuse est montré en train de jouer avec un groupe de ses amis dans un pré ensoleillé.,"Ein Pikachu mit einem fröhlichen Gesichtsausdruck wird gezeigt, wie es mit einer Gruppe seiner Freunde in einer sonnigen Wiese spielt.",Un Pikachu con un'espressione allegra viene mostrato che gioca con un gruppo di suoi amici in un prato soleggiato.,Um Pikachu com uma expressão alegre é mostrado brincando com um grupo de amigos em uma pradaria ensolarada.,2266
"A Pikachu with a messy, shaggy haircut runs through a field of flowers.",Un Pikachu con un peinado despeinado y desgreñado corre por un campo de flores.,Un Pikachu avec une coupe de cheveux ébouriffée et hirsute court à travers un champ de fleurs.,"Ein Pikachu mit einem wilden, struppigen Haarschnitt rennt durch einen Blumenfeld.",Un Pikachu con un taglio di capelli disordinato e arruffato corre attraverso un campo di fiori.,Um Pikachu com cabelo desgrenhado e cacheado corre por um campo de flores.,8348
"Pikachu wearing a pair of trendy, oversized sunglasses and a fedora.","Pikachu con un par de gafas de sol de moda, grandes y un fedora.","Pikachu portant des lunettes de soleil tendance, énormes, et un chapeau melon.","Ein Pikachu mit einer Paar modischer, überdimensionaler Sonnenbrille und einem Fedora.","Pikachu che indossa un paio di occhiali da sole trendy e grandi, e un cappello a cilindro.","Pikachu vestindo um par de óculos de sol trendy e grandes, e um chapéu fedora.",8085
"A Pikachu covered in soft, downy feathers, perched in a tree branch.","Un Pikachu cubierto de suaves plumas lanudas, se encuentra posado en una rama de un árbol.","Un Pikachu recouvert de plumes douces et molles, perché sur une branche d'arbre.","Ein Pikachu, das mit weichen, federähnlichen Federn bedeckt ist, sitzt auf einem Ast eines Baumes.","Un Pikachu coperto di morbidi piumini soffici, posizionato su un ramo di un albero.","Um Pikachu coberto por penas macias e plumosas, sentado em uma rama de árvore.",1489
Pikachu's cheeks are flushed with excitement as it watches a group of Pokémon playing in a nearby park.,Las mejillas de Pikachu están enrojecidas de emoción mientras observa a un grupo de Pokémon jugando en un parque cercano.,Les joues de Pikachu sont empourprées d'excitation tandis qu'il observe un groupe de Pokémon qui jouent dans un parc voisin.,"Pikachus Wangen sind gerötet vor Aufregung, während es einem Gruppe von Pokémon zusieht, die in einem nahe gelegenen Park spielen.",Le guance di Pikachu sono arrossate per l'emozione mentre osserva un gruppo di Pokémon che giocano in un parco vicino.,As asas de Pikachu estão ruborizadas de excitação enquanto ela assiste a um grupo de Pokémon brincando em um parque próximo.,771
"Pikachu with a long, flowing mane of purple hair.",Pikachu con una larga melena de cabello de color púrpura.,Pikachu avec une longue et abondante crinière de cheveux violets.,"Ein Pikachu mit langen, fließenden, purpurnen Haaren.",Pikachu con una lunga e fluente chioma di capelli viola.,Pikachu com uma longa e abundante cabeleira de cabelo de cor lilás.,1796
"Pikachu leans forward, its bright eyes fixed intently on a shiny object lying on the ground.","Pikachu se inclina hacia adelante, sus brillantes ojos fijos intensamente en un objeto brillante que yace en el suelo.","Pikachu se penche en avant, ses yeux brillants fixés intensément sur un objet brillant gisant au sol.","Pikachu beugt sich vor, seine hellen Augen sind auf ein glänzendes Objekt auf dem Boden fest konzentriert.","Pikachu si avvicina, i suoi occhi luminosi fissi con intensità su un oggetto lucido che giace a terra.","Pikachu se inclina para a frente, seus olhos brilhantes fixos intensamente em um objeto brilhante deitado no chão.",2504
"Pikachu with a soft, flowing hairstyle that resembles a waterfall of silk, standing in a serene, peaceful garden.","Pikachu con un cabello suave y ondulado que se asemeja a una cascada de seda, parado en un jardín sereno y pacífico.","Pikachu avec une coiffure douce et ondulante qui ressemble à une cascade de soie, debout dans un jardin calme et paisible.","Ein Pikachu mit einem weichen, fließenden Haarschnitt, der einem Seidenschwall ähnelt, steht in einem stillen, friedlichen Garten.","Pikachu con un morbido, fluente stile capelluto che ricorda un cascata di seta, in piedi in un giardino sereno e pacifico.","Pikachu com um cabelo macio e ondulado que se assemelha a uma cascata de seda, parado em um jardim sereno e pacífico.",2621
"Pikachu stands on a rocky cliff overlooking a vast, turquoise ocean.",Pikachu se encuentra de pie en una rocosa plataforma que domina un vasto océano turquesa.,Pikachu se tient debout sur une falaise rocheuse dominant une vaste océan turquoise.,"Pikachu steht auf einem felsigen Kliff, das einen weiten, türkisfarbenen Ozean überblickt.",Pikachu si trova in cima a una scogliera rocciosa che sovrasta un vasto oceano turchese.,"Pikachu está em pé sobre uma península rochosa, olhando para um oceano vasto e turquesa.",6916
"A Pikachu with a stern expression, standing in front of a city skyline at sunset.","Un Pikachu con una expresión severa, de pie frente a un paisaje urbano a la puesta del sol.","Un Pikachu avec une expression sévère, debout devant un paysage urbain au coucher du soleil.","Ein Pikachu mit strenger Miene, steht vor einer Stadtlandschaft bei Sonnenuntergang.","Un Pikachu con un'espressione severa, in piedi davanti a uno skyline urbano al tramonto.","Um Pikachu com uma expressão séria, parado em frente a um skyline urbano ao entardecer.",9771
"A close-up of Pikachu's face, with a single beam of light shining through a broken window.","Un close-up de la cara de Pikachu, con un solo haz de luz iluminando a través de una ventana rota.","Un plan serré de la face de Pikachu, avec une seule rayon de lumière éclairant à travers une fenêtre brisée.","Ein Close-up von Pikachus Gesicht, mit einem einzelnen Lichtstrahl, der durch ein gebrochenes Fenster schneit.","Un primo piano del volto di Pikachu, con un raggio di luce che si affaccia attraverso una finestra rotta.","Uma imagem de close-up do rosto do Pikachu, com uma única faísca de luz passando através de uma janela quebrada.",1040
"A Pikachu with a bright purple afro, surrounded by a group of admiring Pokémon.","Un Pikachu con un afro de color púrpura brillante, rodeado por un grupo de Pokémon admiradores.","Un Pikachu aux cheveux violets brillants, entouré par un groupe de Pokémon admiratifs.","Ein Pikachu mit einem leuchtenden violettten Afro, umgeben von einer Gruppe bewundernder Pokémon.","Un Pikachu con un afro viola brillante, circondato da un gruppo di Pokémon ammirati.","Um Pikachu com um afro lilás brilhante, rodeado por um grupo de Pokémon admiradores.",6304
"A smiling Pikachu peeking out from behind a waterfall in a misty, tropical landscape.",Un Pikachu sonriente asomado detrás de una cascada en un paisaje tropical brumoso.,Un Pikachu souriant qui se cache derrière une cascade dans un paysage tropical brumeux.,"Ein lächelndes Pikachu, das sich hinter einem Wasserfall in einer nebligen, tropischen Landschaft versteckt.",Un Pikachu sorridente che spunta fuori dietro una cascata in un paesaggio tropicale nebbioso.,Um Pikachu sorridente espreitando atrás de uma cachoeira em um cenário tropical nebuloso.,6252
"A Pikachu with a fierce determination charges forward, its electric powers crackling with energy.","Un Pikachu con una determinación feroz se lanza adelante, sus poderes eléctricos chispeando con energía.","Un Pikachu déterminé à l'assaut, ses pouvoirs électriques crépitent d'énergie.","Ein Pikachu mit unerschütterlicher Entschlossenheit stürmt vorwärts, seine elektrischen Kräfte knacken vor Energie.","Un Pikachu con una ferrea determinazione si avventa in avanti, le sue potenze elettriche crepitano di energia.","Um Pikachu com uma determinação feroz se lança à frente, suas poderosas energias elétricas crepitando com energia.",9763
"Pikachu riding a unicycle, balancing a bouquet of flowers.","Pikachu montando un unicycle, equilibrando un ramillete de flores.","Pikachu en train de faire du cyclisme sur un unicycle, équilibrant un bouquet de fleurs.","Pikachu fährt mit einem Einrad, balanciert ein Strauß Blumen.","Pikachu in sella a una bicicletta uncinata, bilanciando un mazzo di fiori.","Pikachu montado em uma bicicleta de um só rodador, equilibrando um buquê de flores.",7668
"Pikachu surrounded by a group of children playing with a large, red balloon in a park.","Pikachu rodeado por un grupo de niños jugando con una gran, balona roja en un parque.",Pikachu entouré par un groupe d'enfants jouant avec un grand ballon rouge dans un parc.,"Ein Pikachu umgeben von einem Gruppe von Kindern, die mit einem großen, roten Ballon im Park spielen.",Pikachu circondato da un gruppo di bambini che giocano con un grande palloncino rosso in un parco.,Pikachu cercado por um grupo de crianças brincando com um grande balão vermelho em um parque.,8669
"Pikachu rocking a bold, fiery red afro and a bold, sassy attitude.","Pikachu luciendo un afro audaz y rojo intenso, y una actitud audaz y sencilla.","Pikachu arbore un afro audacieux et flamboyant de rouge vif, ainsi qu'une attitude audacieuse et gouailleuse.","Pikachu mit einem bolden, flammenden roten Afro und einem bolden, sassy Temperament.","Pikachu con un afro audace e rossastro, e un'attitudine sfrontata e spigliata.",Pikachu com um afro vermelho intenso e uma atitude sardônica e audaciosa.,4119
"Pikachu's face is a bright, fire engine red, with a rough, bumpy texture to its skin.","La cara de Pikachu es de un brillante rojo de bombero, con una textura rugosa y llena de bultos en su piel.","Le visage de Pikachu est d'un rouge vif, similaire à celui d'un camion de pompiers, avec une texture rugueuse et boursouflée de sa peau.","Pikachus Gesicht ist ein heller, roter Feuerwehrauto-Farbe, mit einer rauhen, buckligen Textur an seiner Haut.","Il viso di Pikachu è di un luminoso rosso di camioncini dei pompieri, con una texture ruvida e bollente della sua pelle.","O rosto do Pikachu é de um brilhante vermelho de bombeiro, com uma textura rugosa e bexigosa na sua pele.",9064
"Pikachu with a mohawk and a leather jacket, riding a motorcycle through the city.","Pikachu con un mohawk y un chaleco de cuero, cabalgando en una motocicleta a través de la ciudad.","Pikachu au mohawk et à la veste en cuir, en train de conduire une moto à travers la ville.","Ein Pikachu mit einem Mohawk und einer Lederjacke, das auf einem Motorrad durch die Stadt fährt.","Pikachu con un taglio a spicchi e un giaccone in pelle, che cavalca una motocicletta attraverso la città.","Pikachu com um mohawk e um casaco de couro, dirigindo uma motocicleta pela cidade.",188
A lone Pikachu stands on a rocky outcropping overlooking a stormy sea.,Un Pikachu solitario se encuentra en una roca que sobresale sobre un mar tempestuoso.,Un Pikachu solitaire se tient sur un éperon rocheux dominant une mer tempétueuse.,Ein einsamer Pikachu steht auf einem felsigen Vorsprung über einem stürmischen Meer.,Un Pikachu solitario si trova su un affioramento roccioso che sovrasta un mare tempestoso.,"Um Pikachu solitário está em uma saliência rochosa, olhando para um mar tempestuoso.",1876
"Pikachu with a fishing rod, wading through a shallow river surrounded by tall reeds.","Pikachu con una caña de pescar, caminando a través de un río poco profundo rodeado de altas cañas.","Pikachu avec un rod d'angling, en plongeant dans une rivière peu profonde entouré de grands roseaux.","Ein Pikachu mit Angelrute, das durch einen schmalen Fluss wagt, der von hohen Schilfrohr umgeben ist.","Pikachu con un'asta da pesca, che nuota attraverso un fiume poco profondo circondato da alti canneti.","Pikachu com uma vara de pesca, nadando por um riacho rasinho cercado por altas juncas.",8797
"In a quaint, rural village, a Pikachu with a warm, earthy texture is watching over a bustling market.","En un pueblo rural encantador, un Pikachu con un textura cálida y terrosa está cuidando un mercado animado.","Dans un village rural charmant, un Pikachu à texture chaude et terreuse surveille un marché animé.","In einem idyllischen, ländlichen Dorf beobachtet ein Pikachu mit einer warmen, irdischen Textur ein hektisches Markttreiben.","In un paese rurale di campagna, un Pikachu con un tessuto caldo e terroso sta sorvegliando un mercato animato.","Em uma aldeia rural charmosa, um Pikachu com uma textura terrosa e quente está vigiando um mercado movimentado.",4371
"A Pikachu with a thoughtful expression, lost in a forest of tall trees.","Un Pikachu con una expresión pensativa, perdido en un bosque de árboles altos.","Un Pikachu à l'expression réfléchie, perdu dans une forêt de grands arbres.","Ein Pikachu mit einem nachdenklichen Ausdruck, verloren in einem Wald aus hohen Bäumen.","Un Pikachu con un'espressione pensierosa, perduto in un bosco di alberi alti.","Um Pikachu com uma expressão pensativa, perdido em uma floresta de árvores altas.",5573
"Pikachu swimming in a calm lake, its electric powers rippling the water.","Pikachu nadando en un lago calmado, sus poderes eléctricos ondulan la superficie del agua.","Pikachu nageant dans un lac calme, ses pouvoirs électriques éclaboussant l'eau.","Pikachu schwimmt in einem ruhigen See, seine elektrischen Kräfte rütteln das Wasser auf.","Pikachu nuota in un lago calmo, le sue potenze elettriche agitano l'acqua.","O Pikachu nadando em um lago calmo, suas potências elétricas fazendo ondulações na água.",1827
"Pikachu sitting on a pile of sand, building a sandcastle with a few seashells and a bucket.","Pikachu sentado sobre una pila de arena, construyendo un castillo de arena con algunas conchas de mar y una cubeta.","Pikachu assis sur une pile de sable, en train de construire un château de sable avec quelques coquillages et un seau.",Ein Pikachu sitzt auf einem Haufen Sand und baut mit einigen Muscheln und einem Eimer ein Sandkastell.,"Pikachu seduto su una pila di sabbia, costruisce un castello di sabbia con alcuni conchiglie e un secchio.","O Pikachu sentado sobre uma pilha de areia, construindo um castelo de areia com algumas conchas de mar e uma escopa.",4808
"A close-up of Pikachu's determined face, its eyes fixed intently on a shiny red apple perched on a tree branch.","Un close-up de la cara determinada de Pikachu, sus ojos fijos con intensidad en una manzana roja brillante que se encuentra en un ramo de un árbol.","Un gros plan du visage déterminé de Pikachu, ses yeux fixés intensément sur une pomme rouge brillante posée sur une branche d'arbre.","Ein enges Bild von Pikachus entschlossenem Gesicht, seine Augen sind fest auf einen glänzenden roten Apfel gerichtet, der auf einem Zweig eines Baumes thront.","Un primo piano del viso determinato di Pikachu, con gli occhi fissi intensamente su una mela rossa lucida appollaiata su un ramo di un albero.","Uma cena de close-up da cara determinada de Pikachu, seus olhos fixos intensamente em uma maçã vermelha brilhante presa em uma rama de árvore.",7123
Pikachu wearing a pair of diving goggles and standing underwater with schools of fish swimming by.,Pikachu con gafas de buceo y parado debajo del agua con bancos de peces nadando alrededor.,Pikachu portant un casque de plongée et se tenant sous l'eau avec des bancs de poissons nageant à ses côtés.,"Ein Pikachu, das mit Tauchbrille bekleidet ist, steht unter Wasser und wird von Schwärmen von Fischen umschwommen.",Pikachu indossa una paia di occhiali da subacqueo e si trova sott'acqua con scuole di pesci che nuotano intorno.,Pikachu usando óculos de mergulho e parado sob a água com cardumes de peixes nadando ao redor.,2591
"A Pikachu with a pair of binoculars and a magnifying glass, standing in a laboratory.","Un Pikachu con un par de binoculares y un lupa, parado en un laboratorio.","Un Pikachu équipé de jumelles et d'une loupe, debout dans un laboratoire.",Ein Pikachu mit einem Paar Feldstecher und einem Lupe steht in einem Laboratorium.,"Un Pikachu con un paio di binocolo e un cannocchiale, in piedi in un laboratorio.","Um Pikachu com uma par de binóculos e um lupa, parado em um laboratório.",7433
"Pikachu wearing a miniature firefighter's helmet and holding a fire extinguisher, standing in front of a burning building.","Pikachu con un casco de bombero en miniatura y sosteniendo un extintor de incendios, parado enfrente de un edificio en llamas.","Un Pikachu portant un casque de pompier miniature et tenant un extincteur, debout devant un bâtiment en feu.","Ein Pikachu, das ein Miniaturfeuerwehrhelm trägt und einen Feuerlöscher in der Hand hält, steht vor einem brennenden Gebäude.","Pikachu indossa un casco da pompiere in miniatura e tiene un estintore di fuoco, in piedi davanti a un edificio in fiamme.","Um Pikachu vestindo um capacete de bombeiro miniatura e segurando um extintor de incêndio, parado em frente a um prédio em chamas.",53
A Pikachu with a mohawk and a neon-lit cityscape behind it.,Un Pikachu con un mohicano y un paisaje urbano iluminado en neón detrás de él.,Un Pikachu avec un mohawk et un paysage urbain éclairé en néon derrière lui.,Ein Pikachu mit einem Mohawk und einer hinter ihm leuchtenden Neon-Stadt.,Un Pikachu con un mohawk e uno skyline di città illuminato a neon dietro di lui.,Um Pikachu com um mohawk e um cenário de cidade iluminado por néon ao fundo.,4315
A Pikachu in a red fedora hat leaning against a vintage streetlamp.,Un Pikachu con un sombrero rojo de fedora apoyado contra una farola de calle de época.,"Un Pikachu portant un chapeau fedora rouge, appuyé contre un bec de gaz vintage.","Ein Pikachu in einem roten Fedoras Hut, das gegen einen alten Straßenlaterne lehnt.",Un Pikachu con un cappello di feltro rosso in spalla appoggiato a un lampione stradale d'epoca.,Um Pikachu com um chapéu fedora vermelho apoiado contra um poste de iluminação de rua vintage.,8201
A Pikachu with bright red cheeks posing in front of a graffiti-covered city wall.,Un Pikachu con mejillas rojas brillantes posando frente a una pared de la ciudad cubierta de grafitis.,Un Pikachu aux joues rouges vif se pose devant un mur de ville recouvert de graffiti.,Ein Pikachu mit leuchtend roten Wangen posiert vor einem mit Graffiti bedeckten Stadtmauer.,Un Pikachu con guance rosse brillanti che posa davanti a un muro di città coperto di graffiti.,Um Pikachu com bochechas vermelhas brilhantes posando em frente a uma parede de cidade coberta de graffiti.,2927
"A single beam of sunlight shines down on Pikachu, highlighting its bright yellow fur as it holds a small, leather-bound book.","Un solo rayo de sol brilla sobre Pikachu, resaltando su pelaje amarillo brillante mientras sostiene un pequeño libro de cuero.","Une seule rayon de soleil brille sur Pikachu, mettant en valeur sa fourrure jaune vif alors qu'il tient un petit livre de cuir.","Ein einzelner Sonnenstrahl scheint auf Pikachu herab, hervorhebt seine leuchtend gelbe Fellfarbe, während es ein kleines, in Leder gebundenes Buch in den Händen hält.","Un raggio di luce solare cade su Pikachu, evidenziando la sua folta pelliccia gialla mentre tiene un piccolo libro di pelle legato.","Uma única raiada de sol brilha sobre Pikachu, destacando seu pelaje amarelo brilhante enquanto segura um pequeno livro de couro.",8317
"Pikachu surrounded by a swarm of fluttering, iridescent butterflies in a lush, tropical garden.",Pikachu rodeado por un enjambre de mariposas iridiscentes revoloteando en un jardín tropical exuberante y lujurioso.,Pikachu entouré d'une nuée de papillons iridescents battant des ailes dans un jardin luxuriant et tropical.,"Ein Pikachu umgeben von einem Schwarm flatternder, irischer Schmetterlinge in einem dichten, tropischen Garten.",Pikachu circondato da una nuvola di farfalle iridescenti che volteggiano in un giardino lussureggiante e tropicale.,Pikachu cercado por uma nuvem de borboletas iridescentes que se balançam em um jardim tropical luxuriante.,1743
"Pikachu sitting on a pile of books, its paws holding a book, with a warm reading lamp.","Pikachu sentado sobre una pila de libros, sus patas sosteniendo un libro, con una lámpara de lectura cálida.","Pikachu assis sur un tas de livres, ses pattes tenant un livre, avec une lampe de lecture chaude.","Pikachu sitzt auf einem Haufen von Büchern, seine Pfoten halten ein Buch, mit einem warmen Leselampen.","Pikachu seduto su una pila di libri, le zampe che reggono un libro, con una lampada da lettura calda.","Pikachu sentado em uma pilha de livros, as suas patas segurando um livro, com uma lâmpada de leitura aconchegante.",4889
"Pikachu wearing a pair of oversized sunglasses and a Hawaiian shirt, lounging on a beach.","Pikachu con gafas de sol de gran tamaño y una camisa de rayas hawaianas, relajándose en una playa.","Pikachu portant des lunettes de soleil surdimensionnées et une chemise hawaïenne, en train de se détendre sur une plage.","Ein Pikachu trägt eine Brille mit großen Gläsern und ein Hawaiihemd, es liegt auf einer Strandbank.","Pikachu indossa un paio di occhiali da sole giganti e una camicia hawaiana, rilassato sulla spiaggia.","Pikachu usando óculos de sol grandes demais e uma camiseta havaiana, relaxando em uma praia.",5283
"Pikachu standing on a tree branch with a brave face and a weathered, wooden texture on its body.",Pikachu parado en una rama de árbol con una cara valiente y una textura de madera desgastada en su cuerpo.,Un Pikachu debout sur une branche d'arbre avec un visage courageux et une texture de bois usé sur son corps.,"Ein Pikachu steht auf einem Ast eines Baumes mit einem tapferen Gesicht und einem abgenutzten, holzigen Textur auf seinem Körper.","Pikachu in piedi su una rama di albero con un volto coraggioso e un tessuto ligneo, scuro e vetusto sul suo corpo.",Pikachu em pé em uma rama de árvore com um rosto corajoso e uma textura de madeira desgastada em seu corpo.,3258
"A Pikachu with bright green hair styled in a neat, short bob, standing in a modern laboratory lit by bright fluorescent lights.","Un Pikachu con cabello verde brillante peinado en un bob corto y ordenado, de pie en un laboratorio moderno iluminado por luces fluorescentes brillantes.","Un Pikachu aux cheveux verts vifs coupés en un bob court soigné, debout dans un laboratoire moderne éclairé par des lumières fluorescentes brillantes.","Ein Pikachu mit hellgrünem Haar in einer gepflegten, kurzen Bobfrisur, steht in einem modernen Labor, das von hellen Leuchtstoffröhren beleuchtet wird.","Un Pikachu con capelli verdi brillanti stiletagliati in un elegante taglio corto, in piedi in un laboratorio moderno illuminato da luci fluorescenti brillanti.","Um Pikachu com cabelos verdes brilhantes estilizados em um bob curto e elegante, de pé em um laboratório moderno iluminado por lâmpadas fluorescentes brilhantes.",6126
"Pikachu surrounded by a swarm of delicate, sparkling fireflies in a warm, summer evening.",Pikachu rodeado por una nube de luciérnagas delicadas y relucientes en una calurosa noche de verano.,Pikachu entouré d'une nuée de lucioles délicates et scintillantes dans une soirée chaude d'été.,"Ein Pikachu umgeben von einem Schwarm zarter, funkelnnder Glühwürmchen in einer warmen, sommerlichen Abendstunde.",Pikachu circondato da un nugolo di fuochi d'artificio delicati e lucenti in una calda sera estiva.,"Pikachu cercado por uma nuvem de delicados, brilhantes besouros-lâmpadas em uma noite de verão quente.",2646
"Pikachu stands in front of a city skyline, a bright orange sunset behind it.","Pikachu se encuentra frente a una silueta urbana, un atardecer anaranjado brillante detrás de él.","Pikachu se tient devant un paysage urbain, un coucher de soleil orange vif derrière lui.","Pikachu steht vor einer Stadtlandschaft, ein heller oranger Sonnenuntergang dahinter.","Pikachu si trova davanti a un panorama urbano, un tramonto arancione acceso alle sue spalle.","O Pikachu está em frente a um céu de cidade, um por do sol laranja brilhante atrás dele.",8837
"Pikachu's electric powers dance across the surface of a vintage, distressed guitar.",Las poderosas energías eléctricas de Pikachu bailan sobre la superficie de una guitarra vintage y desgastada.,Les pouvoirs électriques de Pikachu dansent sur la surface d'une guitare vintage et endommagée.,"Pikachu's elektrische Kräfte tanzen über der Oberfläche eines alten, verwitterten Gitarren.",Le potenze elettriche di Pikachu danzano sulla superficie di una chitarra vintage e danneggiata.,"As habilidades elétricas do Pikachu dançam pela superfície de uma guitarra vintage, desgastada.",8689
"Pikachu with a bright orange afro and a matching dashiki, dancing in a disco.","Pikachu con un afro anaranjado brillante y un dashiki de coloración idéntica, bailando en un disco.","Pikachu avec un afro orange vif et un dashiki assorti, dansant dans un disco.",Pikachu mit einem hellen orangefarbenen Afro und einem passenden Dashiki tanzt in einem Disco.,"Pikachu con un afro arancione brillante e un dashiki di corrispondenza, che danza in un disco.","Pikachu com um afro laranja brilhante e um dashiki correspondente, dançando em um clube de disco.",9
"A close-up of Pikachu's face, its bright yellow fur illuminated by the soft, warm light of a campfire.","Una imagen de cerca de la cara de Pikachu, su pelaje amarillo brillante iluminado por la suave y cálida luz de una hoguera.","Un plan large sur le visage de Pikachu, sa fourrure jaune vif éclairée par la douce et chaude lumière d'un feu de camp.","Ein enges Bild von Pikachu's Gesicht, dessen helles Gelbfell von dem weichen, warmen Licht eines Lagerfeuers erhellt wird.","Un ritratto ravvicinato del viso di Pikachu, la sua pelliccia gialla brillante illuminata dalla luce soffice e calda di un falò.","Uma visão de close-up da face do Pikachu, seu pelo amarelo brilhante iluminado pela luz suave e aconchegante de uma fogueira.",9813
"Pikachu with a curious expression, peeking out from behind a stack of books in a library.","Pikachu con una expresión curiosa, asomándose desde detrás de una pila de libros en una biblioteca.","Un Pikachu avec une expression curieuse, en train de se faufiler derrière un tas de livres dans une bibliothèque.","Ein Pikachu mit einem neugierigen Ausdruck, das hinter einem Stapel Bücher in einer Bibliothek hervorsieht.","Pikachu con un'espressione curiosa, che si affaccia da dietro un mucchio di libri in una biblioteca.","Um Pikachu com uma expressão curiosa, espreitando por trás de uma pilha de livros em uma biblioteca.",5310
"Pikachu sitting on a cliff overlooking a vast ocean at sunset, its fur glowing with a warm golden light.","Pikachu sentado en una roca dominando un vasto océano al atardecer, su pelaje brillando con una cálida luz dorada.","Pikachu assis sur un falaise dominant une vaste mer au coucher du soleil, sa fourrure brillant d'une douce lumière dorée.","Pikachu sitzt auf einem Felsen, der über einen weiten Ozean zum Sonnenuntergang hinausblickt, sein Fell strahlt in warmem goldenem Licht.","Pikachu seduto su un dirupo che sovrasta un vasto oceano al tramonto, la sua pelliccia che emana un caldo bagliore dorato.","Pikachu sentado em uma encosta olhando um oceano vasto ao pôr do sol, seu pelo brilhando com uma luz dourada quente.",8005
"Pikachu standing on a rocky cliff, lightning illuminating the darkening sky.","Pikachu de pie sobre una roca afilada, la luz del trueno ilumina el cielo oscureciendo.","Un Pikachu debout sur un falaise rocheuse, un éclair éclairant le ciel s'assombrissant.","Ein Pikachu steht auf einem felsigen Kliff, Blitzlichter erhellen den sich verdunkelnden Himmel.","Pikachu in piedi su un dirupo roccioso, un lampo che illumina il cielo che si oscura.","Um Pikachu parado em uma escarpa rochosa, uma tempestade iluminando o céu escurecendo.",319
"Pikachu perched on a windowsill, reading a tiny book.","Pikachu se sentó en una repisa de ventana, leyendo un pequeño libro.","Pikachu est assis sur une fenêtre, lisant un petit livre.",Ein Pikachu sitzt auf einer Fensterbank und liest ein winziges Buch.,"Pikachu si è posizionato su un davanzale, leggendo un piccolo libro.","O Pikachu sentado em uma janela, lendo um livro minúsculo.",1832
"Pikachu dressed as a medieval knight, standing in a grand, castle courtyard with a suit of armor.","Pikachu disfrazado de caballero medieval, de pie en un gran patio de castillo con un traje de armadura.","Pikachu habillé en chevalier médiéval, debout dans une grand cour de château avec un ensemble d'armure.","Pikachu als mittelalterlicher Ritter verkleidet, steht in einem großen, schlossähnlichen Innenhof mit einem Ritterpanzer.","Pikachu vestito da un cavaliere medievale, in piedi in un grande cortile di un castello con un'armatura.","Pikachu vestido como um cavaleiro medieval, parado em um grande pátio de castelo com um conjunto de armadura.",5947
Pikachu standing on a rocky cliff overlooking a serene ocean at sunset.,Pikachu de pie en una roca afilada dominando una serena océano a la puesta del sol.,Un Pikachu debout sur un falaise rocheuse dominant un océan calme au coucher du soleil.,"Ein Pikachu steht auf einem felsigen Kliff, das einen friedlichen Ozean bei Sonnenuntergang überblickt.",Pikachu in piedi su una scogliera rocciosa che sovrasta un oceano sereno al tramonto.,"Um Pikachu parado em uma falésia rochosa, olhando para um oceano sereno ao pôr do sol.",277
"A Pikachu in a regal pose, its electric powers crackling around its body, sits on a throne.","Un Pikachu en una pose regia, sus poderes eléctricos crepitando alrededor de su cuerpo, se sienta en un trono.","Un Pikachu en pose royale, ses pouvoirs électriques crépitant autour de son corps, est assis sur un trône.","Ein Pikachu in einer königlichen Pose, seine elektrischen Kräfte krachen um sein Körper herum, sitzt auf einem Thron.","Un Pikachu in posa regale, le sue potenze elettriche che crepitano intorno al suo corpo, si siede su un trono.","Um Pikachu em pose regia, suas potências elétricas crepitando ao redor do seu corpo, senta-se em um trono.",3923
