Original,Spanish,French,German,Italian,Portuguese,Index
"A Snoopy sculpture made of twisted, gnarled tree roots, set in a misty forest.","Una escultura de Snoopy hecha de raíces de árboles retorcidas y nudosas, ubicada en un bosque neblinoso.","Une sculpture de Snoopy faite de racines d'arbres tordues et enracinées, installée dans une forêt brouillardeuse.","Eine Snoopy-Skulptur aus verdrehten, knotigen Baumwurzeln, in einem nebligen Wald.","Una scultura di Snoopy realizzata con radici di albero contorti e nodosi, posizionata in un bosco nebbioso.","Uma escultura de Snoopy feita de raízes de árvore torcidas e entrelaçadas, localizada em uma floresta em névoa.",6482
"Snoopy sitting at a desk, surrounded by books and papers, looking like a diligent student.","Snoopy sentado en una mesa, rodeado de libros y papeles, pareciendo un estudiante aplicado.","Snoopy assis à un bureau, entouré de livres et de papiers, ressemblant à un élève assidu.","Snoopy sitzt an einem Schreibtisch, umgeben von Büchern und Papieren, sieht aus wie ein fleißiger Schüler.","Snoopy seduto a un tavolo, circondato da libri e carte, che sembra un diligente studente.","O Snoopy sentado à uma mesa, cercado por livros e papéis, parecendo um aluno diligente.",7517
"Snoopy in a business suit, sitting at a desk with a briefcase.","Snoopy vestido con un traje de negocio, sentado en una mesa con una maleta de viaje.","Snoopy vêtu d'un costume d'affaires, assis à un bureau avec un attaché-case.","Snoopy in einer Geschäftsuniform, sitzt an einem Schreibtisch mit einem Aktentasche.","Snoopy in abito da lavoro, seduto a un tavolo da ufficio con una valigetta.","O Snoopy vestido com um terno de negócios, sentado à uma mesa com uma pasta de couro.",2340
A happy beagle in a green sweater playing with a ball on a lush green grass field.,Un beagle feliz en un suéter verde jugando con una pelota en un campo de césped verde y espeso.,Un beagle heureux portant un pull vert en train de jouer avec une balle sur un terrain de gazon vert et luxuriant.,Ein fröhlicher Dachshund in einem grünen Pullover spielt mit einem Ball auf einem üppigen grünen Rasenfeld.,Un beagle felice in una maglietta verde che gioca con una palla in un campo di prato verde e folto.,Um beagle feliz vestido com uma camiseta verde brincando com uma bola em um campo de grama verde e macia.,4339
"A Snoopy with a puzzled expression, scratching his head with a paw.","Un Snoopy con una expresión perpleja, rasca su cabeza con una garra.","Un Snoopy avec une expression perplexe, gratignant sa tête avec une patte.","Ein Snoopy mit verlegener Miene, der mit einem Pfote seinen Kopf kratzt.","Un Snoopy con un'espressione perplessa, che si gratta la testa con un artiglio.","Um Snoopy com uma expressão de perplexidade, coçando a cabeça com uma pata.",2287
"Snoopy perched on the edge of a massive stone cliff overlooking a deep, misty valley.",Snoopy se sentó en el borde de una gran roca caliza que dominaba una profunda y neblinosa valle.,Snoopy s'est assis au bord d'une imposante falaise de pierre dominant une vallée profonde et brouillonne.,"Snoopy saß auf dem Rand eines gewaltigen Steinschutt über einem tiefen, nebligen Tal.",Snoopy si trovava in cima a un enorme dirupo di pietra che dominava una profonda e nebbiosa valle.,Snoopy sentado no canto de uma imensa pedra sobre uma profunda e nebulosa várzea.,4040
Snoopy standing in front of a large Christmas tree with a festive red bow on top and a happy grin.,Snoopy parado enfrente de un gran árbol de Navidad con una cinta roja festiva en la parte superior y una sonrisa feliz.,Snoopy debout devant un grand sapin de Noël avec une grande boucle rouge festive en haut et un sourire heureux.,Snoopy steht vor einem großen Weihnachtsbaum mit einem festlichen roten Band an der Spitze und einem glücklichen Lächeln.,Snoopy in piedi davanti ad un grande albero di Natale con un grande fiocco rosso festoso sulla cima e un largo sorriso felice.,Snoopy parado em frente a uma grande árvore de Natal com uma faixa vermelha festiva no topo e um sorriso feliz.,9197
"Snoopy sits at a desk, wearing a pair of glasses and a newsboy cap, typing away on an old-fashioned typewriter.","Snoopy se sienta en una mesa, llevando un par de gafas y una gorra de repórter, tecleando en una antigua máquina de escribir.","Snoopy est assis à un bureau, portant une paire de lunettes et un béret de journalier, tapant énergiquement sur une ancienne machine à écrire.","Snoopy sitzt an einem Schreibtisch, trägt eine Brille und einen Zeitungsverkäufermütze, und tippt auf einem alten Schreibmaschinentypewriter herum.","Snoopy si siede a un tavolo, indossando un paio di occhiali e un cappello di giornalaio, mentre digita con un vecchio macchinario da scrivere.","Snoopy está sentado à uma mesa, usando um par de óculos e um chapéu de repórter, digitando longamente em uma antiga máquina de escrever.",8830
"Snoopy in a bright yellow hard hat, operating a giant construction crane, looking confident and industrious.","Snoopy con un casco amarillo brillante, operando una gigantesca grúa de construcción, mirando confiado e industriosamente.","Snoopy portant un casque de construction jaune vif, en train d'opérer une grue de construction géante, ayant l'air confiant et industrieux.","Snoopy in einem helleren gelben Sicherheitshelm, betreibt einen riesigen Baugerüstkran, sieht selbstsicher und fleißig aus.","Snoopy con un cappello di sicurezza giallo brillante, che opera una gigantesca gru di costruzione, che sembra sicuro e industriosamente.","O Snoopy com um capacete amarelo brilhante, operando um gigantesco guindaste de construção, olhando confiante e industrioso.",4304
"A small Snoopy is sitting on the back of a giant turtle, exploring the ocean floor.","Un pequeño Snoopy está sentado en la espalda de un enorme tortuga, explorando el fondo del océano.","Un petit Snoopy est assis sur le dos d'un tortue géant, en explorant le fond de l'océan.",Ein kleiner Snoopy sitzt auf dem Rücken eines riesigen Schildkröten und erkundet den Meeresboden.,"Un piccolo Snoopy è seduto sulla schiena di una tartaruga gigante, esplora il fondale oceanico.","Um pequeno Snoopy está sentado nas costas de uma tartaruga gigante, explorando o fundo do oceano.",9577
Snoopy flying a World War I biplane through a stormy sky.,Snoopy volando un biplano de la Primera Guerra Mundial a través de un cielo tormentoso.,Snoopy pilotant un biplan de la Première Guerre mondiale à travers un ciel orageux.,Snoopy fliegt in einem alten Weltkriegsflugzeug durch einen stürmischen Himmel.,Snoopy che vola un biplano della prima guerra mondiale attraverso un cielo tempestoso.,Snoopy pilotando um biplano da Primeira Guerra Mundial através de um céu tempestuoso.,7019
"Snoopy sitting in a small, cozy cabin, surrounded by the trappings of a wilderness explorer.","Snoopy sentado en una pequeña cabaña acogedora, rodeado de los adornos de un explorador de la vida silvestre.","Snoopy assis dans une petite cabane accueillante, entouré des trappings d'un explorateur de la sauvagerie.","Snoopy sitzt in einem kleinen, gemütlichen Blockhaus, umgeben von den Zutaten eines Wildnis-Abenteurers.","Snoopy seduto in una piccola capanna accogliente, circondato dalle apparenze di un esploratore della wilderness.","Snoopy sentado em uma pequena cabana acolhedora, cercado pelos trajes de um explorador da floresta selvagem.",9560
"Snoopy lounges on the beach, his fur a sandy beige, as he watches seagulls soar overhead.","Snoopy se relaja en la playa, su pelaje es una arena beige, mientras observa cómo las gaviotas planean sobre él.","Snoopy s'étend sur la plage, sa fourrure d'un beige sablonneux, tandis qu'il observe les goélands planer au-dessus de lui.","Snoopy verweilt am Strand, seine Fellfarbe ist sandfarben beigebraun, während er Möwen über sich schweben sieht.","Snoopy si rilassa sulla spiaggia, il suo pelo di un beige sabbioso, mentre osserva i gabbiani che si librano in alto.","Snoopy deita-se na praia, sua pelagem é um bege arejado de areia, enquanto ele assiste gaviões-marinhos planando acima.",6543
"Snoopy dressed in a futuristic spacesuit, standing in front of a rocket ship.","Snoopy vestido con un traje espacial futurista, parado frente a una nave espacial.","Snoopy habillé dans un costume de protection spatiale futuriste, debout devant une fusée spatiale.","Snoopy ist in einem futuristischen Raumanzug bekleidet, steht vor einem Raketenflugzeug.","Snoopy vestito con un costume spaziale futuristico, in piedi davanti a una navicella spaziale.","O Snoopy vestido em uma espaçonave futurista, parado em frente a uma nave espacial.",5930
"A high-angle shot of Snoopy's backyard, with a bright full moon hanging in the night sky.","Una toma desde una perspectiva elevada de la parcela de Snoopy, con una luna llena brillante colgando en el cielo nocturno.","Une prise de vue à haute angle du jardin de Snoopy, avec une pleine lune brillante suspendue dans le ciel nocturne.","Ein Hochwinkelschuss von Snoopy's Hinterhof, mit einem hellen vollen Mond, der in der Nachtshimmel hängt.","Una panoramica dall'alto del cortile di Snoopy, con una luna piena brillante che si trova nel cielo notturno.","Uma cena de ângulo alto da casa de Snoopy, com uma lua cheia brilhante pendurada no céu da noite.",3593
"Snoopy is standing in front of a large, old-fashioned camera, wearing a director's hat and holding a clapboard with a confident expression.","Snoopy se encuentra de pie frente a una gran cámara antigua, llevando un sombrero de director y sosteniendo un tablero de sonido con una expresión confiada.","Snoopy se tient devant une grande et ancienne caméra, portant un chapeau de réalisateur et tenant un clapboard avec un air confiant.","Snoopy steht vor einem großen, alten Kameraschrank, trägt einen Regiedrehmützen und hält ein Klapptablett mit einem selbstsicheren Ausdruck.","Snoopy si trova in piedi davanti a una grande, antiquata cinepresa, indossa un cappello da regista e tiene un clapboard con un'espressione sicura.","O Snoopy está parado em frente a uma câmera antiga, grande, usando um chapéu de diretor e segurando um cartaz de marca-passo com uma expressão confiante.",2266
"Snoopy as a musician, playing a guitar on a stage, with a crowd of adoring fans cheering him on.","Snoopy como músico, tocando la guitarra en un escenario, con una multitud de admiradores que lo aplauden.","Snoopy en tant que musicien, jouant de la guitare sur une scène, entouré d'un public émerveillé qui le soutient avec enthousiasme.","Snoopy als Musiker, der auf einer Bühne eine Gitarre spielt, mit einem Publikum von begeisterten Fans, die ihn anfeuern.","Snoopy come musicista, che suona la chitarra su uno stage, con una folla di fan entusiasti che lo applaudono.","Snoopy como músico, tocando um violão em um palco, com uma multidão de fãs apaixonados aplaudindo-o.",8348
"Snoopy exploring a abandoned, Victorian-era carousel at night.",Snoopy explorando una carrousel victoriana abandonada por la noche.,"Snoopy explore un manège abandonné, d'époque victorienne, la nuit.","Snoopy erkundet eine verlassene, viktorianische Karussell-Nacht.","Snoopy esplora un carosello abbandonato, di epoca vittoriana, di notte.",O Snoopy explorando um carrossel abandonado de época vitoriana à noite.,8085
Snoopy as a pirate captain standing on the bow of a ship.,Snoopy como capitán pirata de pie en la proa de un barco.,Snoopy en tant que capitaine de pirate debout à la proue d'un navire.,Snoopy als Piratencaptain auf dem Bug eines Schiffes.,Snoopy vestito da capitano pirata che si trova in piedi alla prua di una nave.,Snoopy como um capitão pirata em pé na proa de um navio.,1489
Snoopy's face contorts in a comical expression as he tries to squeeze into a tiny doghouse.,La cara de Snoopy se contorsiona en una expresión cómica mientras intenta meterse en una casita de perro diminuta.,Le visage de Snoopy se contorsionne en une expression comique tandis qu'il tente de se faufiler dans une petite maison de chien.,"Snoopy's Gesicht verzieht sich in einer komischen Miene, als er versucht, in ein winziges Hundehaus hineinzukriechen.",Il viso di Snoopy si contorce in un'espressione comica mentre cerca di infilarsi in una minuscola casetta per cani.,O rosto do Snoopy se contorce em uma expressão cômica enquanto ele tenta se encaixar em uma casa de cachorro minúscula.,771
A miniature Snoopy peeking out from behind a gigantic music sheet in a grand concert hall.,Un Snoopy en miniatura asomándose detrás de una partitura gigante en un gran salón de conciertos.,Un Snoopy miniature qui pointe la tête derrière une feuille de musique gigantesque dans une grande salle de concert.,"Ein Mini-Snoopy, der aus dem Rücken eines riesigen Notenblatts in einem prächtigen Konzertsaal hervorsieht.",Un Snoopy miniaturizzato che sbircia dietro una gigantesca partitura musicale in un grandioso auditorio da concerto.,Um Snoopy em miniatura espreitando atrás de uma partitura gigante em um grande salão de concerto.,1796
Snoopy sitting on a rocky beach at dusk with the sun setting behind him.,Snoopy sentado en una playa rocosa al atardecer con el sol poniéndose detrás de él.,Snoopy assis sur une plage rocheuse à la tombée de la nuit avec le soleil se couchant derrière lui.,"Snoopy sitzt auf einer felsigen Bucht bei Sonnenuntergang mit der Sonne, die hinter ihm untergeht.",Snoopy seduto su una spiaggia rocciosa al tramonto con il sole che tramonta alle sue spalle.,"O Snoopy sentado em uma praia rochosa ao entardecer, com o sol se pondo atrás dele.",2504
"Snoopy's paws leave prints in the soft, powdery snow as he walks through a winter wonderland.",Las patas de Snoopy dejan huellas en la nieve suave y polvorienta mientras camina por un paisaje de invierno maravilloso.,Les pattes de Snoopy laissent des empreintes dans la neige douce et poudreuse alors qu'il marche à travers un paysage de rêve hivernal.,"Snoopy's Pfoten hinterlassen Abdrücke im weichen, staubigen Schnee, als er durch ein Winterwunderland geht.",Le zampe di Snoopy lasciano impronte nel morbido e soffice nevischio mentre si avvicina a un meraviglioso paesaggio invernale.,"As Snoopy caminha por um paraíso de inverno, as suas patas deixam impressões na neve macia e poeirenta.",2621
"Snoopy is dressed in a white lab coat, holding a magnifying glass and standing in front of a chemistry lab filled with beakers of various colors.","Snoopy está vestido con un delantal blanco de laboratorio, sosteniendo un lupa y parado frente a un laboratorio de química lleno de probetas de colores variados.","Snoopy est vêtu d'une blouse blanche de laboratoire, tenant un loupe et debout devant un laboratoire de chimie rempli de pipettes de couleurs variées.","Snoopy ist in einem weißen Laboranzug gekleidet, hält ein Lupe in der Hand und steht vor einem Chemielabor, das mit Bechern in verschiedenen Farben gefüllt ist.","Snoopy è vestito con un camice bianco da laboratorio, tiene un lente di ingrandimento in mano e si trova davanti a un laboratorio di chimica riempito di boccette di colori diversi.","O Snoopy está vestido com um jaleco branco, segurando um lupa e parado à frente de um laboratório de química cheio de bicos de diferentes cores.",6916
"Snoopy lying on a sandy beach, surrounded by seashells and driftwood, with a warm, golden sunset in the background.","Snoopy acostado en una playa de arena, rodeado de conchas de mar y maderas flotantes, con un atardecer cálido y dorado de fondo.","Snoopy allongé sur une plage sableuse, entouré de coquillages et de bois flotté, avec un coucher de soleil chaud et doré en arrière-plan.","Snoopy liegt auf einer sandigen Bucht, umgeben von Muscheln und Treibholz, mit einem warmen, goldenen Sonnenuntergang im Hintergrund.","Snoopy sdraiato su una spiaggia sabbiosa, circondato da conchiglie e legno di mare, con un tramonto caldo e dorato in secondo piano.","Snoopy deitado em uma praia de areia, cercado por conchas marítimas e madeira de deriva, com um pôr do sol quente e dourado no fundo.",9771
"Snoopy wearing a pair of sunglasses and a fedora, standing on the edge of a pool, looking out at a cityscape.","Snoopy con gafas de sol y un fedora, parado en la orilla de una piscina, mirando hacia un paisaje urbano.","Snoopy portant des lunettes de soleil et un fedora, debout sur le bord d'une piscine, regardant vers un paysage urbain.","Snoopy mit Sonnenbrille und Zylinder, steht am Rand eines Pools und blickt auf eine Stadtlandschaft.","Snoopy indossa un paio di occhiali da sole e un cappello fedora, in piedi sul bordo di una piscina, guardando verso un paesaggio urbano.","Snoopy usando óculos de sol e um fedora, parado na beira de uma piscina, olhando para uma paisagem urbana.",1040
"Snoopy reclining on a velvet couch, surrounded by bottles of wine and cheese, looking like a sophisticated host.","Snoopy reclinado en un sofá de terciopelo, rodeado de botellas de vino y queso, con la apariencia de un anfitrión sofisticado.","Snoopy allongé sur un canapé de velours, entouré de bouteilles de vin et de fromage, ressemblant à un hôte sophistiqué.","Snoopy liegt auf einem Samtsofa, umgeben von Weinflaschen und Käse, und sieht aus wie ein elegantester Gastgeber.","Snoopy sdraiato su un divano di velluto, circondato da bottiglie di vino e formaggi, che sembra un ospite sofisticato.","Snoopy deitado em um sofá de veludo, cercado por garrafas de vinho e queijo, parecendo um anfitrião sofisticado.",6304
"A dramatic, action-packed shot of Snoopy fighting a giant, inflatable shark, his face set in a fierce expression and his fur ruffled by the wind.","Una imagen dramática y llena de acción de Snoopy luchando contra un tiburón gigante inflable, su rostro con una expresión feroz y su pelaje rizado por el viento.","Une prise de vue dramatique et chargée en action de Snoopy qui combat un grand requin gonflable, son visage contracté dans une expression farouche et sa fourrure ébouriffée par le vent.","Ein dramatischer, actionreicher Schnappschuss von Snoopy, der sich mit einem riesigen, aufblasbaren Hai kämpft, sein Gesicht ist in einer furchtbaren Miene und sein Fell ist von dem Wind zerzaust.","Un'immagine drammatica e piena di azione di Snoopy che combatte un gigantesco squalo gonfiabile, il suo viso contratto in un'espressione fiera e il suo pelo arruffato dal vento.","Uma cena dramática e cheia de ação de Snoopy lutando contra um tubarão inflável gigante, seu rosto contraído em uma expressão feroz e seu pelo emaranhado pelo vento.",6252
"Snoopy curled up in a cozy ball, wrapped in a soft, hand-woven blanket with a subtle geometric pattern.","Snoopy se acurrucó en una pelota acogedora, envuelto en una manta suave, tejida a mano, con un patrón geométrico sutil.","Snoopy s'est enroulé en une boule douillette, enveloppé dans un doux tapis tissé à la main présentant un motif géométrique subtil.","Snoopy rollte sich zu einem weichen Ball zusammen, eingewickelt in ein weiches, handgewebtes Tuch mit einem subtilen geometrischen Muster.","Snoopy si è arrotolato in una palla comoda, avvolto in un morbido panno intrecciato a mano con un delicato disegno geometrico.","O Snoopy enrolou-se em uma bola acolhedora, envolto em um manto macio, tecido à mão, com um padrão geométrico sutil.",9763
"Snoopy lounging on a luxurious, velvet cushion, surrounded by candles, wearing a diamond-studded collar.","Snoopy descansando en un cojín de terciopelo lujoso, rodeado de velas, con una correa adornada con diamantes.","Snoopy allongé sur un coussin de velours luxueux, entouré de bougies, portant une collerette ornée de diamants.","Snoopy ruht auf einem luxuriösen, Samt-Kissen, umgeben von Kerzen, getragen von einem Diamantring besetzten Halsband.","Snoopy sdraiato su un cuscino di velluto lussuoso, circondato da candele, indossa un collare adornato di diamanti.","Snoopy deitado em um sofá de veludo luxuoso, rodeado de velas, vestindo uma coleira adornada com diamantes.",7668
"Snoopy is engrossed in writing a novel, his paws flying across the keyboard of his vintage typewriter.","Snoopy está absorto en la escritura de una novela, sus patas volando sobre la tecla del teclado de su antiguo máquina de escribir.","Snoopy est complètement absorbé à écrire un roman, ses pattes volant à toute vitesse sur le clavier de son ancien clavier mécanique.","Snoopy ist vertieft in der Schreiberei an einem Roman, seine Pfoten fliegen über die Tastatur seines alten Schreibmaschinen.","Snoopy è immerso nella scrittura di un romanzo, le sue zampe che volano sulla tastiera del suo vecchio macchinario da scrivere.","Snoopy está completamente imerso na escrita de um romance, suas patas voando sobre a tecla do seu velho tipo de escrever.",8669
"Snoopy wearing a bright blue bow tie, sitting at a desk with a pen in paw.","Snoopy con una corbata azul brillante, sentado en una mesa con un bolígrafo en la garra.","Snoopy portant une cravate bleue éclatante, assis à un bureau avec un stylo dans la patte.","Snoopy mit einem leuchtenden blauen Krawatten tragt, sitzt an einem Schreibtisch mit einem Stift in der Pfote.","Snoopy indossa una cravatta blu brillante, seduto a un tavolo con una penna in un artiglio.","Snoopy vestindo um laço azul-claro, sentado à uma mesa com uma caneta na pata.",4119
Snoopy in a lab coat and goggles conducting an experiment in a science lab.,Snoopy con un delantal de laboratorio y gafas de seguridad realizando un experimento en un laboratorio de ciencias.,Snoopy portant un blouson de laboratoire et des lunettes de protection en train de mener une expérience dans un laboratoire scientifique.,Snoopy in einem Laborrock und mit Schutzbrille durchführt ein Experiment in einem Labor.,Snoopy indossa un camice da laboratorio e occhiali di protezione mentre conduce un esperimento in un laboratorio scientifico.,O Snoopy vestido com um jaleco de laboratório e óculos de proteção conduzindo uma experiência em um laboratório de ciências.,9064
"Snoopy standing in front of a giant clock, looking at his watch and frowning.","Snoopy parado frente a un gran reloj, mirando su reloj y frunciendo el ceño.","Snoopy debout devant une horloge géante, regardant sa montre et fronçant les sourcils.","Snoopy steht vor einem riesigen Uhren, schaut auf seine Uhr und runzelt die Stirn.","Snoopy in piedi davanti a un orologio gigante, che guarda l'orologio e sta inarcando le sopracciglia.","O Snoopy parado em frente a um relógio gigante, olhando para o relógio e franzindo a testa.",188
"Snoopy in a leather jacket and sunglasses, riding a motorcycle down a winding mountain road.","Snoopy con un chaleco de cuero y gafas de sol, montado en una motocicleta por una carretera de montaña sinuosa.","Snoopy vêtu d'un blouson en cuir et de lunettes de soleil, conduisant une moto sur une route sinueuse de montagne.","Snoopy in einem Lederjacken und Sonnenbrille, auf einem Motorrad entlang einer windigen Bergstraße fahrend.","Snoopy con giacca in pelle e occhiali da sole, che guida una motocicletta su una strada montuosa tortuosa.","O Snoopy vestindo um casaco de couro e óculos de sol, dirigindo uma motocicleta por uma estrada sinuosa de montanha.",1876
"Snoopy's fur glistening in the rain as he stands under a large, green umbrella.",El pelaje de Snoopy brillando bajo la lluvia mientras se mantiene bajo una gran sombrilla verde.,La fourrure de Snoopy luisant sous la pluie alors qu'il se tient sous un grand parapluie vert.,"Snoopy's Fell glänzt im Regen, während er unter einem großen, grünen Regenschirm steht.",Il pelo di Snoopy luccica nella pioggia mentre si trova sotto un grande ombrello verde.,O pelo de Snoopy brilhando na chuva enquanto ele está sob uma grande guarda-chuva verde.,8797
"Snoopy dressed as a pirate, sailing a ship through stormy seas.","Snoopy vestido de pirata, navegando un barco a través de mares tormentosos.","Snoopy déguisé en pirate, naviguant sur un navire à travers des mers orageuses.","Snoopy als Pirat verkleidet, segelt auf einem Schiff durch stürmische Meere.","Snoopy si è vestito da pirata, naviga una nave attraverso mari tempestosi.","Snoopy vestido de pirata, navegando por um navio através de mares tempestuosos.",4371
"Snoopy's Sopwith Camel flying through a dense forest, with dappled sunlight filtering through the trees.","Snoopy volando en su Sopwith Camel a través de un bosque denso, con la luz del sol filtrándose a través de los árboles.","Snoopy volant en Sopwith Camel à travers une forêt dense, avec la lumière du soleil filtrant à travers les arbres.","Snoopy's Sopwith-Camel fliegt durch einen dichten Wald, wobei sich das Sonnenlicht durch die Bäume filtert.","Snoopy vola con il suo Sopwith Camel attraverso una foresta densa, con la luce del sole che filtra tra gli alberi.","Snoopy voa seu biplano Sopwith Camel através de uma floresta densa, com a luz solar filtrando-se através das árvores.",5573
"Snoopy standing in a crowded city street, wearing a top hat and holding a cane.","Snoopy parado en una calle bulliciosa de la ciudad, vestido con un sombrero de copa y sosteniendo un bastón.","Snoopy debout dans une rue animée de la ville, portant un chapeau haut de forme et tenant un bâton de promenade.","Snoopy steht auf einer überfüllten Stadtstraße, trägt einen Zylinderhut und hält einen Stock in der Hand.","Snoopy in piedi in una strada affollata della città, indossa un cappello a cilindro e tiene un bastone da passeggio.","Snoopy parado em uma rua movimentada da cidade, vestindo um chapéu de copa e segurando um cajado.",1827
"Snoopy's eyes sparkle with excitement as he chases after a ball in a lush, green meadow, with a bright blue sky and a few fluffy white clouds.","Los ojos de Snoopy brillan con emoción mientras persigue un balón en un prado verde y lujuriente, con un cielo azul brillante y unos pocos nubarrones blancos y espumosos.","Les yeux de Snoopy brillent de plaisir à la poursuite d'une balle dans un prairie verte et luxuriante, sous un ciel bleu vif et quelques nuages blancs flous.","Snoopy's Augen glänzen vor Aufregung, während er nach einem Ball in einem dichten, grünen Wiesenfeld jagt, unter einem hellblauen Himmel und einigen weichen weißen Wolken.","Gli occhi di Snoopy scintillano di eccitazione mentre corre dietro a una palla in un prato rigoglioso e verde, con un cielo azzurro luminoso e pochi nuvoloni bianchi e soffici.","Os olhos de Snoopy brilham de excitação enquanto ele persegue uma bola em um prado verdejante, sob um céu azul claro e com algumas nuvens brancas e macias.",4808
"Snoopy proudly wearing a World War I flying ace costume, standing in front of a vintage airplane.","Snoopy llevando con orgullo un disfraz de as de la Primera Guerra Mundial, parado frente a un avión de época.","Snoopy, fierement vêtu d'un costume de pilote d'escadrille de la Première Guerre mondiale, debout devant un avion d'époque.","Snoopy, stolz in einem Weltkrieg I Fliegeras-Costume tragend, steht vor einem antiken Flugzeug.","Snoopy indossa con orgoglio un costume da asso dell'aviazione della Prima Guerra Mondiale, in piedi davanti a un vecchio aereo da caccia.","O Snoopy, orgulhosamente vestido com uma fantasia de piloto de asa-delta da Primeira Guerra Mundial, em pé em frente a um avião vintagem.",7123
"Snoopy standing on his hind legs, wearing a tiny backpack and holding a map, as he prepares for an adventure.","Snoopy parado en sus patas traseras, vestido con un mochilín diminuto y sosteniendo un mapa, mientras se prepara para una aventura.","Snoopy debout sur ses pattes arrière, portant un petit sac à dos et tenant un plan, tout en se préparant à une aventure.","Snoopy steht auf seinen Hinterbeinen, trägt ein winziges Rucksack und hält eine Karte, als er sich auf eine Abenteuer vorbereitet.","Snoopy in piedi sulle zampe posteriori, con un piccolo zaino e un grande atlante in mano, pronto per un'avventura.","O Snoopy em pé nas pernas de trás, vestido com uma mochila minúscula e segurando um mapa, enquanto se prepara para uma aventura.",2591
Snoopy peeking out from behind a giant's enormous sunglasses.,Snoopy asomando la cabeza desde detrás de unas enormes gafas de sol de un gigante.,Snoopy se faufilant derrière des lunettes de soleil géantes d'un géant.,Snoopy lugt aus dem Versteck hinter einer Riesengeschichte riesigen Sonnenbrillen hervor.,Snoopy che sbircia fuori da dietro gli enormi occhiali da sole di un gigante.,O Snoopy olhando para fora de trás de óculos de sol enormes de um gigante.,7433
"Snoopy standing in a bustling city square, his ears perked up and his nose twitching with excitement.","Snoopy parado en una plaza urbana concurrida, sus orejas bien erguidas y su nariz temblando con emoción.","Snoopy debout dans une place urbaine animée, ses oreilles dressées et son nez qui frémit d'excitation.","Snoopy steht in einem belebten Stadtviertel, seine Ohren sind aufgerichtet und seine Nase zuckt mit Aufregung.","Snoopy in piedi in una piazza cittadina affollata, le orecchie alzate e il naso che si muove con eccitazione.","O Snoopy parado em uma praça movimentada da cidade, seus ouvidos apontados e seu nariz tremulando de excitação.",53
Snoopy's eyes wide with excitement as he watches a bird take flight.,Los ojos de Snoopy están muy abiertos de emoción mientras observa a un pájaro que se eleva en el aire.,Les yeux de Snoopy s'écarquillent d'excitation tandis qu'il regarde un oiseau prendre son envol.,"Snoopy's Augen weit mit Aufregung, als er einem Vogel beim Flug zusieht.",Gli occhi di Snoopy si allargano di eccitazione mentre osserva un uccello che decolla.,Os olhos de Snoopy arregalados de excitação enquanto ele assiste a um pássaro em voo.,4315
"Snoopy wearing a chef's hat, stirring a giant pot of soup in a cozy kitchen.","Snoopy con un sombrero de chef, revolviendo una gigantesca olla de sopa en una acogedora cocina.","Snoopy portant un chapeau de chef, remuant une énorme marmite de soupe dans une cuisine accueillante.","Snoopy mit einer Chefmütze, in einem riesigen Topf Suppe rührend, in einem gemütlichen Küchen.","Snoopy indossa un cappello da chef, mescola un'enorme pentola di zuppa in una accogliente cucina.","Snoopy usando um chapéu de cozinheiro, mexendo uma panela gigante de sopa em uma cozinha acolhedora.",8201
A close-up of Snoopy's face with a pair of vintage goggles perched on his forehead.,Un close-up de la cara de Snoopy con un par de gafas de aviador de época apoyadas en su frente.,Un plan serré du visage de Snoopy avec un couple de lunettes de pilotage vintage posées sur son front.,"Ein enges Bild von Snoopy's Gesicht mit einer Paar antiker Brille, die auf seiner Stirn ruht.",Un primo piano del volto di Snoopy con un paio di occhiali da aviatore d'epoca posati sulla fronte.,Uma imagem de close-up da face do Snoopy com um par de óculos de aviador vintage apoiado na sua testa.,2927
"Snoopy sitting in a garden, wearing a gardening hat and holding a watering can, with a look of relaxation.","Snoopy sentado en un jardín, vestido con un sombrero de jardinería y sosteniendo una regadera, con una expresión de relajación.","Snoopy assis dans un jardin, portant un chapeau de jardinage et tenant un seau d'eau, avec un air de détente.","Snoopy sitzt im Garten, trägt einen Gartenschlauchhut und hält einen Wassereimer, mit einem Ausdruck der Entspannung.","Snoopy seduto in un giardino, indossando un cappello da giardinaggio e tenendo un secchio per annaffiare, con un'aria di rilassamento.","O Snoopy sentado em um jardim, vestido com um chapéu de jardim e segurando uma regadora, com um ar de relaxamento.",8317
"Snoopy sitting on a couch, wearing a fedora and holding a martini, looking suave.","Snoopy sentado en un sofá, vestido con un fedora y sosteniendo un martini, mirando con elegancia.","Snoopy assis sur un canapé, portant un fedora et tenant un martini, regardant avec élégance.","Snoopy sitzt auf einem Sofa, trägt einen Fedora und hält einen Martini, sieht sich sehr elegant aus.","Snoopy seduto su un divano, indossando un cappello a cilindro e tenendo un martini, che assume un'aria affascinante.","O Snoopy sentado em um sofá, vestido com um chapéu fedora e segurando um martíni, olhando charmoso.",1743
